pkt,sample_idx,rssi,ant_array,channel,i,q
0,383,-68,1,8,615,-599
0,384,-68,1,8,310,-796
0,385,-68,1,8,4,-854
0,386,-68,1,8,-308,-764
0,387,-68,1,8,-508,-556
0,388,-68,1,8,-610,-270
0,389,-68,1,8,-605,67
0,390,-68,1,8,-501,314
0,391,-68,1,8,-301,491
0,392,-68,1,8,-76,548
0,393,-68,1,8,148,540
0,394,-68,1,8,346,493
0,395,-68,1,8,438,435
0,396,-68,1,8,463,346
0,397,-68,1,8,459,231
0,398,-68,1,8,460,78
0,399,-68,1,8,460,-123
0,400,-68,1,8,420,-295
0,401,-68,1,8,267,-435
0,402,-68,1,8,19,-476
0,403,-68,1,8,-297,-412
0,404,-68,1,8,-628,-209
0,405,-68,1,8,-796,56
0,406,-68,1,8,-779,383
0,407,-68,1,8,-586,633
0,408,-68,1,8,-285,795
0,409,-68,1,8,90,836
0,410,-68,1,8,377,730
0,411,-68,1,8,589,481
0,412,-68,1,8,652,187
0,413,-68,1,8,612,-107
0,414,-68,1,8,474,-373
0,415,-68,1,8,284,-507
0,416,-68,1,8,30,-549
0,417,-68,1,8,-190,-527
0,418,-68,1,8,-361,-481
0,419,-68,1,8,-461,-417
0,420,-68,1,8,-483,-341
0,421,-68,1,8,-470,-210
0,422,-68,1,8,-457,-49
0,423,-68,1,8,-439,137
0,424,-68,1,8,-369,334
0,425,-68,1,8,-219,453
0,426,-68,1,8,65,475
0,427,-68,1,8,372,369
0,428,-68,1,8,640,156
0,429,-68,1,8,789,-163
0,430,-68,1,8,732,-449
0,431,-68,1,8,485,-705
0,432,-68,1,8,164,-824
0,433,-68,1,8,-166,-821
0,434,-68,1,8,-474,-678
0,435,-68,1,8,-636,-437
0,436,-68,1,8,-670,-104
0,437,-68,1,8,-594,182
0,438,-68,1,8,-443,405
0,439,-68,1,8,-217,539
0,440,-68,1,8,1,568
0,441,-68,1,8,228,533
0,442,-68,1,8,377,478
0,443,-68,1,8,459,417
0,444,-68,1,8,484,329
0,445,-68,1,8,479,217
0,446,-68,1,8,471,45
0,447,-68,1,8,458,-136
0,448,-68,1,8,400,-311
0,449,-68,1,8,233,-454
0,450,-68,1,8,-24,-486
0,451,-68,1,8,-379,-382
0,452,-68,1,8,-652,-161
0,453,-68,1,8,-786,134
0,454,-68,1,8,-727,475
0,455,-68,1,8,-492,714
0,456,-68,1,8,-124,845
0,457,-68,1,8,205,833
0,458,-68,1,8,471,697
0,459,-68,1,8,639,432
0,460,-68,1,8,673,150
0,461,-68,1,8,598,-155
0,462,-68,1,8,463,-370
0,463,-68,1,8,283,-507
0,464,-68,1,8,44,-561
0,465,-68,1,8,-170,-541
0,466,-68,1,8,-362,-473
0,467,-68,1,8,-459,-395
0,468,-68,1,8,-490,-303
0,469,-68,1,8,-482,-174
0,470,-68,1,8,-468,-27
0,471,-68,1,8,-447,164
0,472,-68,1,8,-385,329
0,473,-68,1,8,-238,449
0,474,-68,1,8,45,486
0,475,-68,1,8,364,386
0,476,-68,1,8,659,129
0,477,-68,1,8,775,-169
0,478,-68,1,8,708,-469
0,479,-68,1,8,442,-724
0,480,-68,1,8,118,-839
0,481,-68,1,8,-244,-812
0,482,-68,1,8,-497,-663
0,483,-68,1,8,-641,-420
0,484,-68,1,8,-663,-92
0,485,-68,1,8,-579,185
0,486,-68,1,8,-404,423
0,487,-68,1,8,-207,540
0,488,-68,1,8,6,570
0,489,-68,1,8,232,532
0,490,-68,1,8,383,469
0,491,-68,1,8,476,387
0,492,-68,1,8,492,300
0,493,-68,1,8,475,181
0,494,-68,1,8,450,3
0,495,-68,1,8,419,-182
0,496,-68,1,8,333,-370
0,497,-68,1,8,175,-475
0,498,-68,1,8,-75,-481
0,499,-68,1,8,-409,-342
0,500,-68,1,8,-657,-111
0,501,-68,1,8,-767,219
0,502,-68,1,8,-680,504
0,503,-68,1,8,-439,722
0,504,-68,1,8,-68,834
0,505,-68,1,8,257,794
0,506,-68,1,8,535,601
0,507,-68,1,8,661,339
0,508,-68,1,8,668,50
0,509,-68,1,8,564,-248
0,510,-68,1,8,403,-440
0,511,-68,1,8,179,-557
0,512,-68,1,8,-41,-570
0,513,-68,1,8,-249,-524
0,514,-68,1,8,-431,-439
0,515,-68,1,8,-515,-354
0,516,-68,1,8,-529,-245
0,517,-68,1,8,-506,-124
0,518,-68,1,8,-471,30
0,519,-68,1,8,-416,222
0,520,-68,1,8,-329,376
0,521,-68,1,8,-141,478
0,522,-68,1,8,109,470
0,523,-68,1,8,397,348
0,524,-68,1,8,664,86
0,525,-68,1,8,759,-209
0,526,-68,1,8,660,-532
0,527,-68,1,8,413,-743
0,528,-68,1,8,89,-842
0,529,-68,1,8,-275,-801
0,530,-68,1,8,-525,-632
0,531,-68,1,8,-677,-339
0,532,-68,1,8,-677,-38
0,533,-68,1,8,-574,239
0,534,-68,1,8,-381,471
0,535,-68,1,8,-168,573
0,536,-68,1,8,78,578
0,537,-68,1,8,274,524
0,538,-68,1,8,416,448
0,539,-68,1,8,494,361
0,540,-68,1,8,505,275
0,541,-68,1,8,485,145
0,542,-68,1,8,460,-10
0,543,-68,1,8,425,-187
0,544,-68,1,8,336,-370
0,545,-68,1,8,174,-472
0,546,-68,1,8,-110,-467
0,547,-68,1,8,-401,-333
0,548,-68,1,8,-640,-91
0,549,-68,1,8,-749,249
0,550,-68,1,8,-655,539
0,551,-68,1,8,-378,774
0,552,-68,1,8,-46,856
0,553,-68,1,8,278,808
0,554,-68,1,8,561,618
0,555,-68,1,8,685,354
0,556,-68,1,8,677,26
0,557,-68,1,8,575,-238
0,558,-68,1,8,414,-434
0,559,-68,1,8,193,-544
0,560,-68,1,8,-21,-559
0,561,-68,1,8,-245,-510
0,562,-68,1,8,-395,-442
0,563,-68,1,8,-477,-368
0,564,-68,1,8,-496,-269
0,565,-68,1,8,-480,-148
0,566,-68,1,8,-451,36
0,567,-68,1,8,-412,219
0,568,-68,1,8,-329,383
0,569,-68,1,8,-140,490
0,570,-68,1,8,122,472
0,571,-68,1,8,455,312
0,572,-68,1,8,683,56
0,573,-68,1,8,755,-255
0,574,-68,1,8,624,-585
0,575,-68,1,8,338,-789
0,576,-68,1,8,-53,-856
0,577,-68,1,8,-371,-776
0,578,-68,1,8,-600,-578
0,579,-68,1,8,-706,-270
0,580,-68,1,8,-676,21
0,581,-68,1,8,-534,302
0,582,-68,1,8,-353,476
0,583,-68,1,8,-148,558
0,584,-68,1,8,89,551
0,585,-68,1,8,283,484
0,586,-68,1,8,448,383
0,587,-68,1,8,527,293
0,588,-68,1,8,542,197
0,589,-68,1,8,508,61
0,590,-68,1,8,454,-97
0,591,-68,1,8,369,-292
0,592,-68,1,8,251,-435
0,593,-68,1,8,69,-498
0,594,-68,1,8,-208,-438
0,595,-68,1,8,-476,-254
0,596,-68,1,8,-692,51
0,597,-68,1,8,-744,342
0,598,-68,1,8,-635,599
0,599,-68,1,8,-349,789
0,600,-68,1,8,-24,845
0,601,-68,1,8,332,759
0,602,-68,1,8,568,565
0,603,-68,1,8,684,294
0,604,-68,1,8,658,-38
0,605,-68,1,8,528,-295
0,606,-68,1,8,313,-493
0,607,-68,1,8,99,-569
0,608,-68,1,8,-113,-557
0,609,-68,1,8,-326,-476
0,610,-68,1,8,-465,-383
0,611,-68,1,8,-545,-282
0,612,-68,1,8,-549,-192
0,613,-68,1,8,-514,-79
0,614,-68,1,8,-456,89
0,615,-68,1,8,-388,262
0,616,-68,1,8,-259,424
0,617,-68,1,8,-74,493
0,618,-68,1,8,182,450
0,619,-68,1,8,488,247
0,620,-68,1,8,682,-30
0,621,-68,1,8,702,-377
0,622,-68,1,8,533,-638
0,623,-68,1,8,247,-801
1,0,-64,1,15,-72,13
1,1,-64,1,15,-62,42
1,2,-64,1,15,-42,61
1,3,-64,1,15,-13,72
1,4,-64,1,15,14,72
1,5,-64,1,15,41,61
1,6,-64,1,15,59,41
1,7,-64,1,15,70,12
1,8,-64,1,15,68,-15
1,9,-64,1,15,55,-43
1,10,-64,1,15,34,-61
1,11,-64,1,15,9,-69
1,12,-64,1,15,-21,-66
1,13,-64,1,15,-44,-54
1,14,-64,1,15,-63,-32
1,15,-64,1,15,-72,-7
1,16,-64,1,15,-70,23
1,17,-64,1,15,-58,46
1,18,-64,1,15,-33,66
1,19,-64,1,15,-5,73
1,20,-64,1,15,27,68
1,21,-64,1,15,50,55
1,22,-64,1,15,68,36
1,23,-64,1,15,79,10
1,24,-64,1,15,79,-17
1,25,-64,1,15,64,-46
1,26,-64,1,15,40,-66
1,27,-64,1,15,6,-75
1,28,-64,1,15,-23,-71
1,29,-64,1,15,-48,-53
1,30,-64,1,15,-61,-30
1,31,-64,1,15,-66,-2
1,32,-64,1,15,-61,24
1,33,-64,1,15,-49,45
1,34,-64,1,15,-29,61
1,35,-64,1,15,-7,68
1,36,-64,1,15,20,66
1,37,-64,1,15,45,53
1,38,-64,1,15,67,29
1,39,-64,1,15,77,1
1,40,-64,1,15,69,-29
1,41,-64,1,15,44,-46
1,42,-64,1,15,2,-48
1,43,-64,1,15,-35,-34
1,44,-64,1,15,-62,-10
1,45,-64,1,15,-69,21
1,46,-64,1,15,-58,45
1,47,-64,1,15,-33,65
1,48,-64,1,15,-4,70
1,49,-64,1,15,29,59
1,50,-64,1,15,52,36
1,51,-64,1,15,66,1
1,52,-64,1,15,63,-30
1,53,-64,1,15,46,-57
1,54,-64,1,15,20,-67
1,55,-64,1,15,-11,-65
1,56,-64,1,15,-32,-58
1,57,-64,1,15,-42,-53
1,58,-64,1,15,-39,-53
1,59,-64,1,15,-33,-59
1,60,-64,1,15,-35,-62
1,61,-64,1,15,-47,-54
1,62,-64,1,15,-66,-29
1,63,-64,1,15,-74,4
1,64,-64,1,15,-64,40
1,65,-64,1,15,-36,58
1,66,-64,1,15,7,55
1,67,-64,1,15,41,33
1,68,-64,1,15,61,3
1,69,-64,1,15,62,-31
1,70,-64,1,15,47,-53
1,71,-64,1,15,21,-68
1,72,-64,1,15,-5,-69
1,73,-64,1,15,-31,-54
1,74,-64,1,15,-49,-30
1,75,-64,1,15,-58,5
1,76,-64,1,15,-53,34
1,77,-64,1,15,-33,54
1,78,-64,1,15,-7,61
1,79,-64,1,15,18,58
1,80,-64,1,15,38,52
1,81,-64,1,15,47,50
1,82,-64,1,15,49,53
1,83,-64,1,15,48,55
1,84,-64,1,15,49,51
1,85,-64,1,15,55,36
1,86,-64,1,15,64,10
1,87,-64,1,15,68,-18
1,88,-64,1,15,58,-43
1,89,-64,1,15,33,-55
1,90,-64,1,15,-5,-52
1,91,-64,1,15,-45,-31
1,92,-64,1,15,-67,-3
1,93,-64,1,15,-66,30
1,94,-64,1,15,-47,56
1,95,-64,1,15,-14,71
1,96,-64,1,15,14,70
1,97,-64,1,15,40,51
1,98,-64,1,15,55,23
1,99,-64,1,15,61,-13
1,100,-64,1,15,55,-41
1,101,-64,1,15,36,-60
1,102,-64,1,15,6,-68
1,103,-64,1,15,-22,-62
1,104,-64,1,15,-45,-50
1,105,-64,1,15,-51,-45
1,106,-64,1,15,-47,-49
1,107,-64,1,15,-42,-57
1,108,-64,1,15,-45,-58
1,109,-64,1,15,-55,-46
1,110,-64,1,15,-68,-19
1,111,-64,1,15,-72,10
1,112,-64,1,15,-62,36
1,113,-64,1,15,-32,50
1,114,-64,1,15,5,45
1,115,-64,1,15,45,22
1,116,-64,1,15,65,-8
1,117,-64,1,15,64,-40
1,118,-64,1,15,44,-62
1,119,-64,1,15,11,-73
1,120,-64,1,15,-20,-68
1,121,-64,1,15,-45,-48
1,122,-64,1,15,-58,-19
1,123,-64,1,15,-58,15
1,124,-64,1,15,-46,46
1,125,-64,1,15,-25,61
1,126,-64,1,15,3,60
1,127,-64,1,15,27,51
1,128,-64,1,15,47,41
1,129,-64,1,15,55,40
1,130,-64,1,15,57,46
1,131,-64,1,15,56,50
1,132,-64,1,15,59,45
1,133,-64,1,15,64,28
1,134,-64,1,15,70,3
1,135,-64,1,15,70,-26
1,136,-64,1,15,58,-47
1,137,-64,1,15,28,-56
1,138,-64,1,15,-8,-48
1,139,-64,1,15,-45,-22
1,140,-64,1,15,-62,10
1,141,-64,1,15,-58,44
1,142,-64,1,15,-35,65
1,143,-64,1,15,0,72
1,144,-64,1,15,31,64
1,145,-64,1,15,54,42
1,146,-64,1,15,64,7
1,147,-64,1,15,59,-25
1,148,-64,1,15,41,-52
1,149,-64,1,15,18,-63
1,150,-64,1,15,-10,-63
1,151,-64,1,15,-34,-53
1,152,-64,1,15,-54,-37
1,153,-64,1,15,-64,-29
1,154,-64,1,15,-65,-31
1,155,-64,1,15,-62,-36
1,156,-64,1,15,-61,-35
1,157,-64,1,15,-65,-20
1,158,-64,1,15,-68,6
1,159,-64,1,15,-63,41
1,160,-64,1,15,-45,62
1,161,-64,1,15,-12,64
1,162,-64,1,15,19,44
1,163,-64,1,15,45,7
1,164,-64,1,15,51,-26
1,165,-64,1,15,41,-53
1,166,-64,1,15,20,-65
1,167,-64,1,15,-5,-66
1,168,-64,1,15,-33,-57
1,169,-64,1,15,-52,-38
1,170,-64,1,15,-61,-5
1,171,-64,1,15,-56,28
1,172,-64,1,15,-36,58
1,173,-64,1,15,-11,71
1,174,-64,1,15,20,67
1,175,-64,1,15,41,52
1,176,-64,1,15,57,32
1,177,-64,1,15,63,23
1,178,-64,1,15,63,24
1,179,-64,1,15,61,33
1,180,-64,1,15,61,35
1,181,-64,1,15,65,23
1,182,-64,1,15,68,-2
1,183,-64,1,15,62,-35
1,184,-64,1,15,44,-57
1,185,-64,1,15,10,-62
1,186,-64,1,15,-24,-44
1,187,-64,1,15,-51,-7
1,188,-64,1,15,-57,27
1,189,-64,1,15,-44,54
1,190,-64,1,15,-17,68
1,191,-64,1,15,10,68
1,192,-64,1,15,36,56
1,193,-64,1,15,54,35
1,194,-64,1,15,63,4
1,195,-64,1,15,58,-27
1,196,-64,1,15,38,-56
1,197,-64,1,15,12,-70
1,198,-64,1,15,-19,-67
1,199,-64,1,15,-43,-52
1,200,-64,1,15,-58,-33
1,201,-64,1,15,-64,-20
1,202,-64,1,15,-63,-21
1,203,-64,1,15,-60,-30
1,204,-64,1,15,-62,-31
1,205,-64,1,15,-67,-15
1,206,-64,1,15,-68,13
1,207,-64,1,15,-59,48
1,208,-64,1,15,-37,67
1,209,-64,1,15,0,63
1,210,-64,1,15,31,37
1,211,-64,1,15,52,0
1,212,-64,1,15,55,-40
1,213,-64,1,15,39,-64
1,214,-64,1,15,8,-72
1,215,-64,1,15,-21,-67
1,216,-64,1,15,-48,-49
1,217,-64,1,15,-61,-26
1,218,-64,1,15,-61,8
1,219,-64,1,15,-47,37
1,220,-64,1,15,-22,61
1,221,-64,1,15,4,69
1,222,-64,1,15,28,61
1,223,-64,1,15,49,39
1,224,-64,1,15,60,19
1,225,-64,1,15,65,9
1,226,-64,1,15,67,14
1,227,-64,1,15,69,25
1,228,-64,1,15,70,24
1,229,-64,1,15,68,6
1,230,-64,1,15,62,-24
1,231,-64,1,15,45,-56
1,232,-64,1,15,21,-73
1,233,-64,1,15,-8,-70
1,234,-64,1,15,-38,-40
1,235,-64,1,15,-52,-2
1,236,-64,1,15,-47,39
1,237,-64,1,15,-29,63
1,238,-64,1,15,-1,71
1,239,-64,1,15,24,65
1,240,-64,1,15,46,48
1,241,-64,1,15,57,24
1,242,-64,1,15,56,-10
1,243,-64,1,15,43,-39
1,244,-64,1,15,21,-60
1,245,-64,1,15,-8,-67
1,246,-64,1,15,-31,-57
1,247,-64,1,15,-50,-34
