pkt,sample_idx,rssi,ant_array,channel,i,q
0,151,-64,1,35,11,26
0,152,-64,1,35,22,21
0,153,-64,1,35,20,25
0,154,-64,1,35,12,37
0,155,-64,1,35,10,54
0,156,-64,1,35,20,62
0,157,-64,1,35,42,54
0,158,-64,1,35,63,30
0,159,-64,1,35,71,4
0,160,-64,1,35,66,-22
0,161,-64,1,35,47,-36
0,162,-64,1,35,15,-41
0,163,-64,1,35,-22,-33
0,164,-64,1,35,-49,-16
0,165,-64,1,35,-60,9
0,166,-64,1,35,-54,33
0,167,-64,1,35,-32,50
0,168,-64,1,35,-6,54
0,169,-64,1,35,11,43
0,170,-64,1,35,22,21
0,171,-64,1,35,22,-1
0,172,-64,1,35,16,-21
0,173,-64,1,35,5,-29
0,174,-64,1,35,-5,-27
0,175,-64,1,35,-14,-19
0,176,-64,1,35,-18,-17
0,177,-64,1,35,-20,-27
0,178,-64,1,35,-24,-43
0,179,-64,1,35,-32,-54
0,180,-64,1,35,-46,-50
0,181,-64,1,35,-57,-33
0,182,-64,1,35,-66,-4
0,183,-64,1,35,-64,27
0,184,-64,1,35,-50,48
0,185,-64,1,35,-22,56
0,186,-64,1,35,8,46
0,187,-64,1,35,38,22
0,188,-64,1,35,52,-3
0,189,-64,1,35,51,-26
0,190,-64,1,35,34,-42
0,191,-64,1,35,13,-51
0,192,-64,1,35,-11,-51
0,193,-64,1,35,-27,-38
0,194,-64,1,35,-31,-12
0,195,-64,1,35,-23,16
0,196,-64,1,35,-9,30
0,197,-64,1,35,6,32
0,198,-64,1,35,16,24
0,199,-64,1,35,23,11
0,200,-64,1,35,28,6
0,201,-64,1,35,32,12
0,202,-64,1,35,37,26
0,203,-64,1,35,44,36
0,204,-64,1,35,54,33
0,205,-64,1,35,64,9
0,206,-64,1,35,64,-22
0,207,-64,1,35,48,-55
0,208,-64,1,35,22,-69
0,209,-64,1,35,-11,-60
0,210,-64,1,35,-37,-31
0,211,-64,1,35,-49,1
0,212,-64,1,35,-45,32
0,213,-64,1,35,-30,48
0,214,-64,1,35,-7,54
0,215,-64,1,35,15,49
0,216,-64,1,35,27,38
0,217,-64,1,35,28,20
0,218,-64,1,35,21,1
0,219,-64,1,35,7,-19
0,220,-64,1,35,-6,-29
0,221,-64,1,35,-18,-27
0,222,-64,1,35,-24,-13
0,223,-64,1,35,-26,2
0,224,-64,1,35,-25,12
0,225,-64,1,35,-26,8
0,226,-64,1,35,-35,-7
0,227,-64,1,35,-49,-17
0,228,-64,1,35,-61,-11
0,229,-64,1,35,-63,15
0,230,-64,1,35,-49,43
0,231,-64,1,35,-22,64
0,232,-64,1,35,7,64
0,233,-64,1,35,26,47
0,234,-64,1,35,37,16
0,235,-64,1,35,37,-14
0,236,-64,1,35,27,-41
0,237,-64,1,35,9,-53
0,238,-64,1,35,-12,-51
0,239,-64,1,35,-34,-40
0,240,-64,1,35,-46,-25
0,241,-64,1,35,-47,-6
0,242,-64,1,35,-30,12
0,243,-64,1,35,-6,24
0,244,-64,1,35,19,26
0,245,-64,1,35,31,17
0,246,-64,1,35,31,3
0,247,-64,1,35,25,-7
0,248,-64,1,35,24,-8
0,249,-64,1,35,35,-3
0,250,-64,1,35,51,-2
0,251,-64,1,35,66,-9
0,252,-64,1,35,69,-23
0,253,-64,1,35,56,-43
0,254,-64,1,35,30,-62
0,255,-64,1,35,2,-73
0,256,-64,1,35,-30,-69
0,257,-64,1,35,-48,-46
0,258,-64,1,35,-51,-7
0,259,-64,1,35,-36,30
0,260,-64,1,35,-14,48
0,261,-64,1,35,10,52
0,262,-64,1,35,28,45
0,263,-64,1,35,45,29
0,264,-64,1,35,51,9
0,265,-64,1,35,42,-10
0,266,-64,1,35,19,-25
0,267,-64,1,35,-5,-27
0,268,-64,1,35,-27,-19
0,269,-64,1,35,-36,-6
0,270,-64,1,35,-35,7
0,271,-64,1,35,-29,19
0,272,-64,1,35,-26,28
0,273,-64,1,35,-26,32
0,274,-64,1,35,-34,32
0,275,-64,1,35,-44,33
0,276,-64,1,35,-47,43
0,277,-64,1,35,-36,56
0,278,-64,1,35,-8,68
0,279,-64,1,35,24,65
0,280,-64,1,35,45,46
0,281,-64,1,35,50,14
0,282,-64,1,35,39,-15
0,283,-64,1,35,18,-41
0,284,-64,1,35,-3,-52
0,285,-64,1,35,-26,-48
0,286,-64,1,35,-44,-30
0,287,-64,1,35,-52,-8
0,288,-64,1,35,-48,13
0,289,-64,1,35,-34,22
0,290,-64,1,35,-12,22
0,291,-64,1,35,9,16
0,292,-64,1,35,23,9
0,293,-64,1,35,29,-4
0,294,-64,1,35,25,-17
0,295,-64,1,35,13,-30
0,296,-64,1,35,4,-33
0,297,-64,1,35,7,-31
0,298,-64,1,35,24,-32
0,299,-64,1,35,36,-41
0,300,-64,1,35,34,-56
0,301,-64,1,35,11,-65
0,302,-64,1,35,-18,-64
0,303,-64,1,35,-46,-51
0,304,-64,1,35,-58,-32
0,305,-64,1,35,-55,-5
0,306,-64,1,35,-34,23
0,307,-64,1,35,-4,39
0,308,-64,1,35,29,41
0,309,-64,1,35,50,26
0,310,-64,1,35,56,2
0,311,-64,1,35,48,-18
0,312,-64,1,35,35,-30
0,313,-64,1,35,17,-34
0,314,-64,1,35,-1,-31
0,315,-64,1,35,-20,-19
0,316,-64,1,35,-30,-2
0,317,-64,1,35,-30,17
0,318,-64,1,35,-18,27
0,319,-64,1,35,-6,27
0,320,-64,1,35,-1,24
0,321,-64,1,35,-5,30
0,322,-64,1,35,-15,46
0,323,-64,1,35,-17,62
0,324,-64,1,35,-6,68
0,325,-64,1,35,19,61
0,326,-64,1,35,45,48
0,327,-64,1,35,68,24
0,328,-64,1,35,73,-6
0,329,-64,1,35,60,-33
0,330,-64,1,35,26,-51
0,331,-64,1,35,-9,-51
0,332,-64,1,35,-41,-37
0,333,-64,1,35,-55,-14
0,334,-64,1,35,-54,9
0,335,-64,1,35,-41,32
0,336,-64,1,35,-22,42
0,337,-64,1,35,3,39
0,338,-64,1,35,21,19
0,339,-64,1,35,29,-1
0,340,-64,1,35,26,-17
0,341,-64,1,35,17,-24
0,342,-64,1,35,5,-25
0,343,-64,1,35,-7,-23
0,344,-64,1,35,-13,-23
0,345,-64,1,35,-16,-29
0,346,-64,1,35,-16,-42
0,347,-64,1,35,-19,-59
0,348,-64,1,35,-29,-64
0,349,-64,1,35,-46,-53
0,350,-64,1,35,-62,-23
0,351,-64,1,35,-64,7
0,352,-64,1,35,-49,31
0,353,-64,1,35,-28,39
0,354,-64,1,35,1,33
0,355,-64,1,35,26,24
0,356,-64,1,35,43,12
0,357,-64,1,35,51,-4
0,358,-64,1,35,46,-22
0,359,-64,1,35,30,-41
0,360,-64,1,35,9,-50
0,361,-64,1,35,-8,-43
0,362,-64,1,35,-21,-23
0,363,-64,1,35,-24,1
0,364,-64,1,35,-18,22
0,365,-64,1,35,-6,30
0,366,-64,1,35,8,28
0,367,-64,1,35,19,22
0,368,-64,1,35,23,19
0,369,-64,1,35,21,26
0,370,-64,1,35,21,42
0,371,-64,1,35,29,54
0,372,-64,1,35,45,51
0,373,-64,1,35,59,31
0,374,-64,1,35,64,-4
0,375,-64,1,35,57,-35
0,376,-64,1,35,41,-50
0,377,-64,1,35,16,-52
0,378,-64,1,35,-11,-39
0,379,-64,1,35,-37,-13
0,380,-64,1,35,-48,14
0,381,-64,1,35,-43,39
0,382,-64,1,35,-24,54
0,383,-64,1,35,-3,58
0,384,-64,1,35,18,51
0,385,-64,1,35,29,36
0,386,-64,1,35,30,11
0,387,-64,1,35,18,-16
0,388,-64,1,35,2,-29
0,389,-64,1,35,-13,-29
0,390,-64,1,35,-19,-20
0,391,-64,1,35,-21,-9
0,392,-64,1,35,-24,-9
0,393,-64,1,35,-30,-19
0,394,-64,1,35,-43,-32
0,395,-64,1,35,-55,-38
0,396,-64,1,35,-62,-30
0,397,-64,1,35,-64,-9
0,398,-64,1,35,-59,17
0,399,-64,1,35,-45,46
0,400,-64,1,35,-24,63
0,401,-64,1,35,6,60
0,402,-64,1,35,33,33
0,403,-64,1,35,46,-3
0,404,-64,1,35,43,-37
0,405,-64,1,35,28,-54
0,406,-64,1,35,4,-57
0,407,-64,1,35,-19,-50
0,408,-64,1,35,-31,-38
0,409,-64,1,35,-34,-18
0,410,-64,1,35,-25,2
0,411,-64,1,35,-9,22
0,412,-64,1,35,7,32
0,413,-64,1,35,19,30
0,414,-64,1,35,25,18
0,415,-64,1,35,26,4
0,416,-64,1,35,27,-6
0,417,-64,1,35,30,-5
0,418,-64,1,35,40,4
0,419,-64,1,35,56,9
0,420,-64,1,35,67,1
0,421,-64,1,35,67,-25
0,422,-64,1,35,53,-51
0,423,-64,1,35,24,-71
0,424,-64,1,35,-7,-69
0,425,-64,1,35,-27,-50
0,426,-64,1,35,-36,-17
0,427,-64,1,35,-33,14
0,428,-64,1,35,-21,41
0,429,-64,1,35,-3,56
0,430,-64,1,35,16,54
0,431,-64,1,35,35,42
0,432,-64,1,35,45,25
0,433,-64,1,35,43,5
0,434,-64,1,35,27,-12
0,435,-64,1,35,8,-21
0,436,-64,1,35,-14,-23
0,437,-64,1,35,-25,-17
0,438,-64,1,35,-27,-3
0,439,-64,1,35,-23,10
0,440,-64,1,35,-22,15
0,441,-64,1,35,-31,12
0,442,-64,1,35,-47,8
0,443,-64,1,35,-63,11
0,444,-64,1,35,-66,24
0,445,-64,1,35,-51,45
0,446,-64,1,35,-21,62
0,447,-64,1,35,7,68
0,448,-64,1,35,33,58
0,449,-64,1,35,46,34
0,450,-64,1,35,46,-1
0,451,-64,1,35,30,-34
0,452,-64,1,35,10,-50
0,453,-64,1,35,-13,-51
0,454,-64,1,35,-31,-40
0,455,-64,1,35,-48,-22
0,456,-64,1,35,-55,0
0,457,-64,1,35,-48,15
0,458,-64,1,35,-26,26
0,459,-64,1,35,1,26
0,460,-64,1,35,23,19
0,461,-64,1,35,30,7
0,462,-64,1,35,26,-4
0,463,-64,1,35,17,-15
0,464,-64,1,35,14,-24
0,465,-64,1,35,22,-32
0,466,-64,1,35,37,-39
0,467,-64,1,35,47,-45
0,468,-64,1,35,45,-53
0,469,-64,1,35,30,-60
0,470,-64,1,35,0,-65
0,471,-64,1,35,-30,-58
0,472,-64,1,35,-49,-41
0,473,-64,1,35,-52,-12
0,474,-64,1,35,-41,14
0,475,-64,1,35,-18,37
0,476,-64,1,35,5,48
0,477,-64,1,35,29,47
0,478,-64,1,35,46,31
0,479,-64,1,35,54,9
0,480,-64,1,35,50,-15
0,481,-64,1,35,37,-29
0,482,-64,1,35,11,-33
0,483,-64,1,35,-15,-22
0,484,-64,1,35,-30,-7
0,485,-64,1,35,-32,9
0,486,-64,1,35,-21,19
0,487,-64,1,35,-6,22
0,488,-64,1,35,0,21
0,489,-64,1,35,-7,20
0,490,-64,1,35,-23,27
0,491,-64,1,35,-33,40
0,492,-64,1,35,-29,56
0,493,-64,1,35,-7,66
0,494,-64,1,35,22,63
0,495,-64,1,35,50,47
0,496,-64,1,35,63,26
0,497,-64,1,35,59,-2
0,498,-64,1,35,34,-29
0,499,-64,1,35,2,-44
0,500,-64,1,35,-30,-45
0,501,-64,1,35,-49,-34
0,502,-64,1,35,-55,-12
0,503,-64,1,35,-52,10
0,504,-64,1,35,-42,27
0,505,-64,1,35,-22,37
0,506,-64,1,35,1,35
0,507,-64,1,35,22,21
0,508,-64,1,35,30,2
0,509,-64,1,35,24,-17
0,510,-64,1,35,11,-24
0,511,-64,1,35,-1,-22
0,512,-64,1,35,-4,-23
0,513,-64,1,35,3,-31
0,514,-64,1,35,12,-48
0,515,-64,1,35,12,-63
0,516,-64,1,35,-1,-68
0,517,-64,1,35,-26,-58
0,518,-64,1,35,-46,-39
0,519,-64,1,35,-61,-12
0,520,-64,1,35,-59,16
0,521,-64,1,35,-44,36
0,522,-64,1,35,-14,46
0,523,-64,1,35,18,43
0,524,-64,1,35,45,25
0,525,-64,1,35,58,0
0,526,-64,1,35,55,-22
0,527,-64,1,35,40,-41
0,528,-64,1,35,19,-48
0,529,-64,1,35,-5,-41
0,530,-64,1,35,-23,-20
0,531,-64,1,35,-30,2
0,532,-64,1,35,-26,22
0,533,-64,1,35,-16,30
0,534,-64,1,35,-2,31
0,535,-64,1,35,11,28
0,536,-64,1,35,21,29
0,537,-64,1,35,26,35
0,538,-64,1,35,22,45
0,539,-64,1,35,16,56
0,540,-64,1,35,18,59
0,541,-64,1,35,36,48
0,542,-64,1,35,59,23
0,543,-64,1,35,69,-6
0,544,-64,1,35,60,-32
0,545,-64,1,35,35,-43
0,546,-64,1,35,1,-40
0,547,-64,1,35,-30,-25
0,548,-64,1,35,-48,-8
0,549,-64,1,35,-52,14
0,550,-64,1,35,-42,32
0,551,-64,1,35,-22,46
0,552,-64,1,35,0,52
0,553,-64,1,35,15,45
0,554,-64,1,35,24,24
0,555,-64,1,35,26,-1
0,556,-64,1,35,19,-26
0,557,-64,1,35,4,-37
0,558,-64,1,35,-10,-32
0,559,-64,1,35,-20,-18
0,560,-64,1,35,-22,-11
0,561,-64,1,35,-21,-16
0,562,-64,1,35,-24,-33
0,563,-64,1,35,-33,-44
0,564,-64,1,35,-48,-42
0,565,-64,1,35,-60,-24
0,566,-64,1,35,-68,5
0,567,-64,1,35,-65,32
0,568,-64,1,35,-52,50
0,569,-64,1,35,-22,57
0,570,-64,1,35,10,49
0,571,-64,1,35,39,25
0,572,-64,1,35,51,-2
0,573,-64,1,35,46,-31
0,574,-64,1,35,28,-50
0,575,-64,1,35,6,-56
0,576,-64,1,35,-16,-50
0,577,-64,1,35,-28,-35
0,578,-64,1,35,-29,-9
0,579,-64,1,35,-19,16
0,580,-64,1,35,-4,30
0,581,-64,1,35,10,32
0,582,-64,1,35,19,24
0,583,-64,1,35,24,11
0,584,-64,1,35,31,3
0,585,-64,1,35,38,4
0,586,-64,1,35,49,14
0,587,-64,1,35,57,23
0,588,-64,1,35,64,22
0,589,-64,1,35,66,2
0,590,-64,1,35,60,-26
0,591,-64,1,35,40,-59
0,592,-64,1,35,13,-71
0,593,-64,1,35,-21,-59
0,594,-64,1,35,-42,-25
0,595,-64,1,35,-47,7
0,596,-64,1,35,-39,35
0,597,-64,1,35,-24,50
0,598,-64,1,35,-3,55
0,599,-64,1,35,18,48
0,600,-64,1,35,30,33
0,601,-64,1,35,31,11
0,602,-64,1,35,21,-7
0,603,-64,1,35,5,-21
0,604,-64,1,35,-6,-25
0,605,-64,1,35,-13,-22
0,606,-64,1,35,-19,-13
0,607,-64,1,35,-24,-3
0,608,-64,1,35,-30,4
0,609,-64,1,35,-35,1
0,610,-64,1,35,-44,-8
0,611,-64,1,35,-55,-10
0,612,-64,1,35,-60,1
0,613,-64,1,35,-56,26
0,614,-64,1,35,-41,50
0,615,-64,1,35,-18,67
0,616,-64,1,35,6,67
0,617,-64,1,35,24,51
0,618,-64,1,35,35,19
0,619,-64,1,35,35,-15
0,620,-64,1,35,23,-46
0,621,-64,1,35,1,-56
0,622,-64,1,35,-19,-52
0,623,-64,1,35,-39,-41
1,0,-64,1,20,43,58
1,1,-64,1,20,64,34
1,2,-64,1,20,72,6
1,3,-64,1,20,67,-27
1,4,-64,1,20,48,-52
1,5,-64,1,20,20,-71
1,6,-64,1,20,-7,-75
1,7,-64,1,20,-34,-66
1,8,-64,1,20,-53,-49
1,9,-64,1,20,-65,-27
1,10,-64,1,20,-69,2
1,11,-64,1,20,-62,29
1,12,-64,1,20,-41,56
1,13,-64,1,20,-14,73
1,14,-64,1,20,19,76
1,15,-64,1,20,47,64
1,16,-64,1,20,68,35
1,17,-64,1,20,75,4
1,18,-64,1,20,71,-30
1,19,-64,1,20,55,-54
1,20,-64,1,20,27,-71
1,21,-64,1,20,-2,-76
1,22,-64,1,20,-33,-70
1,23,-64,1,20,-55,-51
1,24,-64,1,20,-69,-21
1,25,-64,1,20,-71,10
1,26,-64,1,20,-61,40
1,27,-64,1,20,-42,59
1,28,-64,1,20,-13,71
1,29,-64,1,20,16,73
1,30,-64,1,20,47,60
1,31,-64,1,20,67,37
1,32,-64,1,20,75,3
1,33,-64,1,20,69,-27
1,34,-64,1,20,49,-54
1,35,-64,1,20,25,-68
1,36,-64,1,20,-4,-71
1,37,-64,1,20,-29,-65
1,38,-64,1,20,-55,-49
1,39,-64,1,20,-71,-29
1,40,-64,1,20,-79,2
1,41,-64,1,20,-69,32
1,42,-64,1,20,-30,58
1,43,-64,1,20,25,60
1,44,-64,1,20,84,33
1,45,-64,1,20,115,-7
1,46,-64,1,20,110,-56
1,47,-64,1,20,79,-91
1,48,-64,1,20,26,-114
1,49,-64,1,20,-21,-112
1,50,-64,1,20,-62,-85
1,51,-64,1,20,-82,-43
1,52,-64,1,20,-83,13
1,53,-64,1,20,-65,56
1,54,-64,1,20,-32,82
1,55,-64,1,20,4,84
1,56,-64,1,20,41,73
1,57,-64,1,20,63,61
1,58,-64,1,20,73,53
1,59,-64,1,20,70,50
1,60,-64,1,20,64,49
1,61,-64,1,20,63,40
1,62,-64,1,20,67,22
1,63,-64,1,20,70,-11
1,64,-64,1,20,64,-42
1,65,-64,1,20,37,-65
1,66,-64,1,20,-4,-66
1,67,-64,1,20,-54,-37
1,68,-64,1,20,-86,9
1,69,-64,1,20,-91,66
1,70,-64,1,20,-64,105
1,71,-64,1,20,-11,123
1,72,-64,1,20,42,114
1,73,-64,1,20,89,82
1,74,-64,1,20,107,37
1,75,-64,1,20,98,-19
1,76,-64,1,20,66,-62
1,77,-64,1,20,20,-90
1,78,-64,1,20,-21,-92
1,79,-64,1,20,-58,-72
1,80,-64,1,20,-80,-45
1,81,-64,1,20,-92,-18
1,82,-64,1,20,-94,-6
1,83,-64,1,20,-89,-8
1,84,-64,1,20,-84,-11
1,85,-64,1,20,-77,-3
1,86,-64,1,20,-70,17
1,87,-64,1,20,-55,49
1,88,-64,1,20,-32,71
1,89,-64,1,20,4,74
1,90,-64,1,20,38,50
1,91,-64,1,20,66,-1
1,92,-64,1,20,69,-55
1,93,-64,1,20,44,-99
1,94,-64,1,20,4,-115
1,95,-64,1,20,-46,-103
1,96,-64,1,20,-83,-74
1,97,-64,1,20,-104,-29
1,98,-64,1,20,-101,14
1,99,-64,1,20,-71,57
1,100,-64,1,20,-30,82
1,101,-64,1,20,22,90
1,102,-64,1,20,60,76
1,103,-64,1,20,85,42
1,104,-64,1,20,92,2
1,105,-64,1,20,88,-33
1,106,-64,1,20,82,-55
1,107,-64,1,20,77,-55
1,108,-64,1,20,74,-46
1,109,-64,1,20,66,-43
1,110,-64,1,20,46,-53
1,111,-64,1,20,18,-68
1,112,-64,1,20,-20,-76
1,113,-64,1,20,-49,-62
1,114,-64,1,20,-63,-20
1,115,-64,1,20,-53,31
1,116,-64,1,20,-17,81
1,117,-64,1,20,25,104
1,118,-64,1,20,72,96
1,119,-64,1,20,102,62
1,120,-64,1,20,119,8
1,121,-64,1,20,112,-40
1,122,-64,1,20,78,-82
1,123,-64,1,20,29,-97
1,124,-64,1,20,-32,-91
1,125,-64,1,20,-76,-65
1,126,-64,1,20,-97,-24
1,127,-64,1,20,-91,13
1,128,-64,1,20,-68,48
1,129,-64,1,20,-47,68
1,130,-64,1,20,-35,80
1,131,-64,1,20,-34,81
1,132,-64,1,20,-34,78
1,133,-64,1,20,-24,75
1,134,-64,1,20,3,71
1,135,-64,1,20,34,64
1,136,-64,1,20,65,46
1,137,-64,1,20,76,18
1,138,-64,1,20,62,-25
1,139,-64,1,20,25,-61
1,140,-64,1,20,-29,-85
1,141,-64,1,20,-74,-81
1,142,-64,1,20,-105,-49
1,143,-64,1,20,-114,-5
1,144,-64,1,20,-103,49
1,145,-64,1,20,-74,86
1,146,-64,1,20,-27,104
1,147,-64,1,20,22,95
1,148,-64,1,20,67,60
1,149,-64,1,20,90,19
1,150,-64,1,20,91,-26
1,151,-64,1,20,70,-56
1,152,-64,1,20,33,-79
1,153,-64,1,20,3,-88
1,154,-64,1,20,-13,-92
1,155,-64,1,20,-15,-92
1,156,-64,1,20,-10,-89
1,157,-64,1,20,-12,-80
1,158,-64,1,20,-27,-67
1,159,-64,1,20,-52,-45
1,160,-64,1,20,-71,-19
1,161,-64,1,20,-70,13
1,162,-64,1,20,-46,42
1,163,-64,1,20,6,63
1,164,-64,1,20,59,62
1,165,-64,1,20,106,33
1,166,-64,1,20,119,-13
1,167,-64,1,20,97,-69
1,168,-64,1,20,54,-106
1,169,-64,1,20,-3,-119
1,170,-64,1,20,-48,-100
1,171,-64,1,20,-80,-54
1,172,-64,1,20,-89,-2
1,173,-64,1,20,-80,51
1,174,-64,1,20,-55,80
1,175,-64,1,20,-16,88
1,176,-64,1,20,19,79
1,177,-64,1,20,46,66
1,178,-64,1,20,55,59
1,179,-64,1,20,52,61
1,180,-64,1,20,49,64
1,181,-64,1,20,54,57
1,182,-64,1,20,65,38
1,183,-64,1,20,75,2
1,184,-64,1,20,71,-32
1,185,-64,1,20,43,-60
1,186,-64,1,20,0,-64
1,187,-64,1,20,-53,-43
1,188,-64,1,20,-90,-4
1,189,-64,1,20,-103,47
1,190,-64,1,20,-84,87
1,191,-64,1,20,-37,113
1,192,-64,1,20,13,117
1,193,-64,1,20,62,97
1,194,-64,1,20,90,62
1,195,-64,1,20,98,9
1,196,-64,1,20,85,-38
1,197,-64,1,20,54,-78
1,198,-64,1,20,15,-95
1,199,-64,1,20,-30,-88
1,200,-64,1,20,-63,-66
1,201,-64,1,20,-82,-41
1,202,-64,1,20,-86,-25
1,203,-64,1,20,-78,-24
1,204,-64,1,20,-67,-29
1,205,-64,1,20,-65,-27
1,206,-64,1,20,-70,-5
1,207,-64,1,20,-71,28
1,208,-64,1,20,-56,63
1,209,-64,1,20,-25,78
1,210,-64,1,20,21,64
1,211,-64,1,20,59,26
1,212,-64,1,20,80,-31
1,213,-64,1,20,74,-79
1,214,-64,1,20,41,-113
1,215,-64,1,20,-4,-120
1,216,-64,1,20,-57,-101
1,217,-64,1,20,-92,-65
1,218,-64,1,20,-106,-15
1,219,-64,1,20,-92,30
1,220,-64,1,20,-53,69
1,221,-64,1,20,-9,86
1,222,-64,1,20,38,83
1,223,-64,1,20,69,61
1,224,-64,1,20,88,23
1,225,-64,1,20,92,-11
1,226,-64,1,20,86,-30
1,227,-64,1,20,80,-31
1,228,-64,1,20,74,-22
1,229,-64,1,20,68,-22
1,230,-64,1,20,53,-38
1,231,-64,1,20,32,-61
1,232,-64,1,20,-1,-79
1,233,-64,1,20,-31,-73
1,234,-64,1,20,-57,-36
1,235,-64,1,20,-63,17
1,236,-64,1,20,-46,76
1,237,-64,1,20,-11,109
1,238,-64,1,20,40,114
1,239,-64,1,20,83,88
1,240,-64,1,20,114,38
1,241,-64,1,20,118,-12
1,242,-64,1,20,91,-60
1,243,-64,1,20,47,-86
1,244,-64,1,20,-12,-90
1,245,-64,1,20,-57,-74
1,246,-64,1,20,-86,-39
