pkt,sample_idx,rssi,ant_array,channel,i,q
0,141,-72,1,15,-330,705
0,142,-72,1,15,-20,775
0,143,-72,1,15,277,723
0,144,-72,1,15,524,569
0,145,-72,1,15,685,289
0,146,-72,1,15,710,-13
0,147,-72,1,15,606,-346
0,148,-72,1,15,423,-575
0,149,-72,1,15,149,-705
0,150,-72,1,15,-115,-695
0,151,-72,1,15,-384,-576
0,152,-72,1,15,-538,-433
0,153,-72,1,15,-567,-305
0,154,-72,1,15,-464,-259
0,155,-72,1,15,-310,-263
0,156,-72,1,15,-184,-272
0,157,-72,1,15,-181,-237
0,158,-72,1,15,-272,-138
0,159,-72,1,15,-354,-10
0,160,-72,1,15,-310,124
0,161,-72,1,15,-120,190
0,162,-72,1,15,219,159
0,163,-72,1,15,507,33
0,164,-72,1,15,676,-192
0,165,-72,1,15,640,-415
0,166,-72,1,15,453,-610
0,167,-72,1,15,146,-742
0,168,-72,1,15,-141,-751
0,169,-72,1,15,-425,-622
0,170,-72,1,15,-606,-394
0,171,-72,1,15,-700,-66
0,172,-72,1,15,-665,229
0,173,-72,1,15,-501,499
0,174,-72,1,15,-263,642
0,175,-72,1,15,41,695
0,176,-72,1,15,256,657
0,177,-72,1,15,340,574
0,178,-72,1,15,259,468
0,179,-72,1,15,117,389
0,180,-72,1,15,11,329
0,181,-72,1,15,29,293
0,182,-72,1,15,161,246
0,183,-72,1,15,287,175
0,184,-72,1,15,320,42
0,185,-72,1,15,193,-105
0,186,-72,1,15,-107,-242
0,187,-72,1,15,-421,-272
0,188,-72,1,15,-667,-179
0,189,-72,1,15,-776,53
0,190,-72,1,15,-708,316
0,191,-72,1,15,-503,586
0,192,-72,1,15,-254,737
0,193,-72,1,15,56,767
0,194,-72,1,15,326,651
0,195,-72,1,15,568,394
0,196,-72,1,15,692,112
0,197,-72,1,15,682,-201
0,198,-72,1,15,548,-435
0,199,-72,1,15,335,-600
0,200,-72,1,15,100,-678
0,201,-72,1,15,-19,-647
0,202,-72,1,15,-11,-526
0,203,-72,1,15,72,-396
0,204,-72,1,15,141,-294
0,205,-72,1,15,110,-271
0,206,-72,1,15,-26,-295
0,207,-72,1,15,-174,-295
0,208,-72,1,15,-273,-202
0,209,-72,1,15,-236,-5
0,210,-72,1,15,-73,246
0,211,-72,1,15,203,481
0,212,-72,1,15,461,536
0,213,-72,1,15,671,386
0,214,-72,1,15,762,131
0,215,-72,1,15,742,-195
0,216,-72,1,15,623,-448
0,217,-72,1,15,372,-635
0,218,-72,1,15,77,-694
0,219,-72,1,15,-274,-626
0,220,-72,1,15,-527,-460
0,221,-72,1,15,-670,-221
0,222,-72,1,15,-679,88
0,223,-72,1,15,-576,343
0,224,-72,1,15,-416,534
0,225,-72,1,15,-304,566
0,226,-72,1,15,-254,461
0,227,-72,1,15,-261,306
0,228,-72,1,15,-267,178
0,229,-72,1,15,-223,175
0,230,-72,1,15,-113,266
0,231,-72,1,15,8,341
0,232,-72,1,15,117,320
0,233,-72,1,15,182,120
0,234,-72,1,15,163,-169
0,235,-72,1,15,39,-499
0,236,-72,1,15,-146,-676
0,237,-72,1,15,-396,-667
0,238,-72,1,15,-598,-495
0,239,-72,1,15,-743,-194
0,240,-72,1,15,-758,97
0,241,-72,1,15,-635,395
0,242,-72,1,15,-410,591
0,243,-72,1,15,-119,691
0,244,-72,1,15,221,673
0,245,-72,1,15,473,532
0,246,-72,1,15,656,269
0,247,-72,1,15,705,-7
0,248,-72,1,15,659,-246
0,249,-72,1,15,573,-328
0,250,-72,1,15,466,-253
0,251,-72,1,15,389,-122
0,252,-72,1,15,329,-28
0,253,-72,1,15,287,-53
0,254,-72,1,15,242,-168
0,255,-72,1,15,159,-304
0,256,-72,1,15,46,-327
0,257,-72,1,15,-106,-178
0,258,-72,1,15,-218,92
0,259,-72,1,15,-249,442
0,260,-72,1,15,-153,678
0,261,-72,1,15,73,780
0,262,-72,1,15,328,706
0,263,-72,1,15,587,495
0,264,-72,1,15,726,234
0,265,-72,1,15,745,-56
0,266,-72,1,15,605,-364
0,267,-72,1,15,374,-578
0,268,-72,1,15,47,-690
0,269,-72,1,15,-240,-661
0,270,-72,1,15,-499,-489
0,271,-72,1,15,-644,-270
0,272,-72,1,15,-693,-44
0,273,-72,1,15,-645,58
0,274,-72,1,15,-522,36
0,275,-72,1,15,-401,-53
0,276,-72,1,15,-317,-118
0,277,-72,1,15,-284,-90
0,278,-72,1,15,-293,29
0,279,-72,1,15,-284,193
0,280,-72,1,15,-195,277
0,281,-72,1,15,12,235
0,282,-72,1,15,257,54
0,283,-72,1,15,464,-242
0,284,-72,1,15,503,-498
0,285,-72,1,15,341,-694
0,286,-72,1,15,77,-763
0,287,-72,1,15,-222,-733
0,288,-72,1,15,-505,-586
0,289,-72,1,15,-660,-364
0,290,-72,1,15,-697,-38
0,291,-72,1,15,-616,265
0,292,-72,1,15,-420,545
0,293,-72,1,15,-185,680
0,294,-72,1,15,108,686
0,295,-72,1,15,350,582
0,296,-72,1,15,538,418
0,297,-72,1,15,568,302
0,298,-72,1,15,476,252
0,299,-72,1,15,307,260
0,300,-72,1,15,194,273
0,301,-72,1,15,192,232
0,302,-72,1,15,268,139
0,303,-72,1,15,343,-1
0,304,-72,1,15,311,-115
0,305,-72,1,15,105,-185
0,306,-72,1,15,-184,-164
0,307,-72,1,15,-510,-35
0,308,-72,1,15,-679,155
0,309,-72,1,15,-675,377
0,310,-72,1,15,-483,608
0,311,-72,1,15,-216,742
0,312,-72,1,15,113,764
0,313,-72,1,15,375,643
0,314,-72,1,15,593,376
0,315,-72,1,15,685,68
0,316,-72,1,15,666,-270
0,317,-72,1,15,533,-503
0,318,-72,1,15,281,-652
0,319,-72,1,15,21,-695
0,320,-72,1,15,-199,-667
0,321,-72,1,15,-300,-580
0,322,-72,1,15,-251,-488
0,323,-72,1,15,-110,-395
0,324,-72,1,15,-22,-335
0,325,-72,1,15,-48,-287
0,326,-72,1,15,-167,-238
0,327,-72,1,15,-307,-149
0,328,-72,1,15,-334,-28
0,329,-72,1,15,-190,133
0,330,-72,1,15,83,245
0,331,-72,1,15,399,268
0,332,-72,1,15,678,155
0,333,-72,1,15,773,-61
0,334,-72,1,15,704,-355
0,335,-72,1,15,512,-589
0,336,-72,1,15,214,-734
0,337,-72,1,15,-80,-738
0,338,-72,1,15,-392,-587
0,339,-72,1,15,-601,-351
0,340,-72,1,15,-704,-30
0,341,-72,1,15,-660,247
0,342,-72,1,15,-471,496
0,343,-72,1,15,-237,635
0,344,-72,1,15,-24,684
0,345,-72,1,15,97,635
0,346,-72,1,15,71,529
0,347,-72,1,15,-40,395
0,348,-72,1,15,-111,316
0,349,-72,1,15,-82,291
0,350,-72,1,15,40,308
0,351,-72,1,15,205,305
0,352,-72,1,15,288,215
0,353,-72,1,15,230,-7
0,354,-72,1,15,52,-251
0,355,-72,1,15,-205,-446
0,356,-72,1,15,-491,-493
0,357,-72,1,15,-675,-369
0,358,-72,1,15,-763,-87
0,359,-72,1,15,-737,202
0,360,-72,1,15,-591,488
0,361,-72,1,15,-363,653
0,362,-72,1,15,-28,704
0,363,-72,1,15,282,619
0,364,-72,1,15,563,404
0,365,-72,1,15,694,146
0,366,-72,1,15,699,-129
0,367,-72,1,15,586,-401
0,368,-72,1,15,439,-551
0,369,-72,1,15,302,-576
0,370,-72,1,15,252,-470
0,371,-72,1,15,259,-302
0,372,-72,1,15,266,-200
0,373,-72,1,15,219,-202
0,374,-72,1,15,122,-275
0,375,-72,1,15,-22,-343
0,376,-72,1,15,-136,-302
0,377,-72,1,15,-190,-123
0,378,-72,1,15,-141,197
0,379,-72,1,15,1,475
0,380,-72,1,15,232,647
0,381,-72,1,15,452,612
0,382,-72,1,15,657,400
0,383,-72,1,15,760,127
0,384,-72,1,15,751,-189
0,385,-72,1,15,609,-432
0,386,-72,1,15,328,-629
0,387,-72,1,15,14,-700
0,388,-72,1,15,-285,-661
0,389,-72,1,15,-534,-486
0,390,-72,1,15,-659,-248
0,391,-72,1,15,-685,53
0,392,-72,1,15,-636,268
0,393,-72,1,15,-539,359
0,394,-72,1,15,-451,297
0,395,-72,1,15,-375,143
0,396,-72,1,15,-329,40
0,397,-72,1,15,-292,45
0,398,-72,1,15,-254,149
0,399,-72,1,15,-189,269
0,400,-72,1,15,-65,316
0,401,-72,1,15,85,203
0,402,-72,1,15,240,-80
0,403,-72,1,15,290,-393
0,404,-72,1,15,203,-680
0,405,-72,1,15,-6,-785
0,406,-72,1,15,-304,-725
0,407,-72,1,15,-546,-563
0,408,-72,1,15,-714,-295
0,409,-72,1,15,-742,-13
0,410,-72,1,15,-646,275
0,411,-72,1,15,-414,546
0,412,-72,1,15,-151,686
0,413,-72,1,15,155,689
0,414,-72,1,15,396,560
0,415,-72,1,15,593,326
0,416,-72,1,15,671,126
0,417,-72,1,15,639,3
0,418,-72,1,15,525,16
0,419,-72,1,15,376,105
0,420,-72,1,15,288,157
0,421,-72,1,15,269,122
0,422,-72,1,15,299,-13
0,423,-72,1,15,307,-164
0,424,-72,1,15,208,-260
0,425,-72,1,15,19,-227
0,426,-72,1,15,-249,-35
0,427,-72,1,15,-436,218
0,428,-72,1,15,-475,504
0,429,-72,1,15,-340,686
0,430,-72,1,15,-50,767
0,431,-72,1,15,240,729
0,432,-72,1,15,487,593
0,433,-72,1,15,658,336
0,434,-72,1,15,692,41
0,435,-72,1,15,597,-304
0,436,-72,1,15,412,-554
0,437,-72,1,15,134,-711
0,438,-72,1,15,-136,-708
0,439,-72,1,15,-411,-583
0,440,-72,1,15,-564,-424
0,441,-72,1,15,-577,-291
0,442,-72,1,15,-473,-244
0,443,-72,1,15,-323,-250
0,444,-72,1,15,-208,-256
0,445,-72,1,15,-201,-218
0,446,-72,1,15,-277,-114
0,447,-72,1,15,-335,9
0,448,-72,1,15,-285,134
0,449,-72,1,15,-100,187
0,450,-72,1,15,219,141
0,451,-72,1,15,489,0
0,452,-72,1,15,650,-235
0,453,-72,1,15,607,-458
0,454,-72,1,15,421,-645
0,455,-72,1,15,124,-768
0,456,-72,1,15,-151,-763
0,457,-72,1,15,-425,-624
0,458,-72,1,15,-604,-383
0,459,-72,1,15,-693,-42
0,460,-72,1,15,-659,254
0,461,-72,1,15,-483,507
0,462,-72,1,15,-238,635
0,463,-72,1,15,70,664
0,464,-72,1,15,281,616
0,465,-72,1,15,364,534
0,466,-72,1,15,295,440
0,467,-72,1,15,165,377
0,468,-72,1,15,62,329
0,469,-72,1,15,80,291
0,470,-72,1,15,203,233
0,471,-72,1,15,318,150
0,472,-72,1,15,341,14
0,473,-72,1,15,194,-126
0,474,-72,1,15,-121,-249
0,475,-72,1,15,-446,-262
0,476,-72,1,15,-689,-153
0,477,-72,1,15,-774,93
0,478,-72,1,15,-697,352
0,479,-72,1,15,-482,602
0,480,-72,1,15,-227,729
0,481,-72,1,15,95,719
0,482,-72,1,15,368,579
0,483,-72,1,15,601,310
0,484,-72,1,15,696,29
0,485,-72,1,15,653,-270
0,486,-72,1,15,490,-484
0,487,-72,1,15,261,-626
0,488,-72,1,15,20,-686
0,489,-72,1,15,-88,-646
0,490,-72,1,15,-64,-528
0,491,-72,1,15,37,-405
0,492,-72,1,15,122,-305
0,493,-72,1,15,92,-283
0,494,-72,1,15,-49,-300
0,495,-72,1,15,-191,-293
0,496,-72,1,15,-272,-185
0,497,-72,1,15,-224,5
0,498,-72,1,15,-54,240
0,499,-72,1,15,231,443
0,500,-72,1,15,485,479
0,501,-72,1,15,687,326
0,502,-72,1,15,760,70
0,503,-72,1,15,724,-253
0,504,-72,1,15,595,-496
0,505,-72,1,15,355,-670
0,506,-72,1,15,74,-715
0,507,-72,1,15,-262,-646
0,508,-72,1,15,-517,-488
0,509,-72,1,15,-675,-265
0,510,-72,1,15,-715,29
0,511,-72,1,15,-634,285
0,512,-72,1,15,-489,479
0,513,-72,1,15,-377,526
0,514,-72,1,15,-313,432
0,515,-72,1,15,-298,294
0,516,-72,1,15,-287,189
0,517,-72,1,15,-244,190
0,518,-72,1,15,-140,275
0,519,-72,1,15,-15,339
0,520,-72,1,15,106,306
0,521,-72,1,15,187,104
0,522,-72,1,15,169,-187
0,523,-72,1,15,36,-511
0,524,-72,1,15,-160,-671
0,525,-72,1,15,-412,-642
0,526,-72,1,15,-609,-443
0,527,-72,1,15,-750,-122
0,528,-72,1,15,-760,177
0,529,-72,1,15,-615,454
0,530,-72,1,15,-370,621
0,531,-72,1,15,-60,688
0,532,-72,1,15,286,633
0,533,-72,1,15,526,486
0,534,-72,1,15,673,232
0,535,-72,1,15,701,-19
0,536,-72,1,15,643,-243
0,537,-72,1,15,555,-319
0,538,-72,1,15,454,-255
0,539,-72,1,15,383,-132
0,540,-72,1,15,325,-39
0,541,-72,1,15,285,-66
0,542,-72,1,15,239,-181
0,543,-72,1,15,159,-320
0,544,-72,1,15,46,-349
0,545,-72,1,15,-113,-211
0,546,-72,1,15,-238,64
0,547,-72,1,15,-272,422
0,548,-72,1,15,-181,670
0,549,-72,1,15,53,772
0,550,-72,1,15,309,711
0,551,-72,1,15,567,512
0,552,-72,1,15,707,265
0,553,-72,1,15,730,-17
0,554,-72,1,15,605,-331
0,555,-72,1,15,388,-556
0,556,-72,1,15,79,-693
0,557,-72,1,15,-197,-680
0,558,-72,1,15,-459,-524
0,559,-72,1,15,-615,-304
0,560,-72,1,15,-686,-65
0,561,-72,1,15,-645,48
0,562,-72,1,15,-520,33
0,563,-72,1,15,-389,-63
0,564,-72,1,15,-297,-135
0,565,-72,1,15,-275,-98
0,566,-72,1,15,-294,24
0,567,-72,1,15,-290,187
0,568,-72,1,15,-204,269
0,569,-72,1,15,7,217
0,570,-72,1,15,238,42
0,571,-72,1,15,438,-244
0,572,-72,1,15,473,-497
0,573,-72,1,15,325,-699
0,574,-72,1,15,74,-772
0,575,-72,1,15,-213,-739
0,576,-72,1,15,-494,-582
0,577,-72,1,15,-649,-341
0,578,-72,1,15,-698,0
0,579,-72,1,15,-623,306
0,580,-72,1,15,-442,580
0,581,-72,1,15,-215,708
0,582,-72,1,15,72,711
0,583,-72,1,15,315,626
0,584,-72,1,15,497,487
0,585,-72,1,15,534,379
0,586,-72,1,15,454,314
0,587,-72,1,15,297,287
0,588,-72,1,15,196,268
0,589,-72,1,15,192,213
0,590,-72,1,15,264,123
0,591,-72,1,15,340,-8
0,592,-72,1,15,306,-117
0,593,-72,1,15,104,-188
0,594,-72,1,15,-191,-166
0,595,-72,1,15,-520,-34
0,596,-72,1,15,-684,166
0,597,-72,1,15,-664,395
0,598,-72,1,15,-459,627
0,599,-72,1,15,-181,755
0,600,-72,1,15,143,762
0,601,-72,1,15,395,646
0,602,-72,1,15,594,381
0,603,-72,1,15,674,77
0,604,-72,1,15,632,-265
0,605,-72,1,15,483,-507
0,606,-72,1,15,216,-660
0,607,-72,1,15,-51,-687
0,608,-72,1,15,-268,-636
0,609,-72,1,15,-367,-537
0,610,-72,1,15,-308,-451
0,611,-72,1,15,-159,-380
0,612,-72,1,15,-65,-336
0,613,-72,1,15,-78,-292
0,614,-72,1,15,-192,-236
0,615,-72,1,15,-326,-140
0,616,-72,1,15,-345,-16
0,617,-72,1,15,-173,135
0,618,-72,1,15,112,232
0,619,-72,1,15,433,235
0,620,-72,1,15,684,85
0,621,-72,1,15,741,-147
0,622,-72,1,15,634,-416
0,623,-72,1,15,484,-558
1,0,-69,1,35,-354,253
1,1,-69,1,35,-263,344
1,2,-69,1,35,-116,411
1,3,-69,1,35,62,416
1,4,-69,1,35,212,356
1,5,-69,1,35,336,237
1,6,-69,1,35,400,112
1,7,-69,1,35,425,-39
1,8,-69,1,35,388,-193
1,9,-69,1,35,293,-311
1,10,-69,1,35,140,-397
1,11,-69,1,35,-5,-420
1,12,-69,1,35,-156,-399
1,13,-69,1,35,-288,-324
1,14,-69,1,35,-377,-207
1,15,-69,1,35,-420,-40
1,16,-69,1,35,-408,105
1,17,-69,1,35,-344,241
1,18,-69,1,35,-234,344
1,19,-69,1,35,-103,399
1,20,-69,1,35,59,406
1,21,-69,1,35,185,366
1,22,-69,1,35,295,286
1,23,-69,1,35,378,169
1,24,-69,1,35,423,28
1,25,-69,1,35,412,-156
1,26,-69,1,35,331,-300
1,27,-69,1,35,188,-400
1,28,-69,1,35,42,-428
1,29,-69,1,35,-128,-407
1,30,-69,1,35,-288,-327
1,31,-69,1,35,-395,-204
1,32,-69,1,35,-438,-32
1,33,-69,1,35,-412,117
1,34,-69,1,35,-334,261
1,35,-69,1,35,-221,375
1,36,-69,1,35,-85,432
1,37,-69,1,35,91,418
1,38,-69,1,35,238,341
1,39,-69,1,35,349,229
1,40,-69,1,35,377,126
1,41,-69,1,35,310,37
1,42,-69,1,35,132,-80
1,43,-69,1,35,-80,-173
1,44,-69,1,35,-298,-190
1,45,-69,1,35,-414,-83
1,46,-69,1,35,-414,80
1,47,-69,1,35,-329,249
1,48,-69,1,35,-222,320
1,49,-69,1,35,-89,297
1,50,-69,1,35,56,195
1,51,-69,1,35,188,71
1,52,-69,1,35,287,-93
1,53,-69,1,35,265,-238
1,54,-69,1,35,107,-344
1,55,-69,1,35,-82,-320
1,56,-69,1,35,-135,-223
1,57,-69,1,35,3,-138
1,58,-69,1,35,197,-157
1,59,-69,1,35,329,-268
1,60,-69,1,35,304,-367
1,61,-69,1,35,163,-416
1,62,-69,1,35,-3,-419
1,63,-69,1,35,-134,-409
1,64,-69,1,35,-257,-362
1,65,-69,1,35,-311,-235
1,66,-69,1,35,-255,-2
1,67,-69,1,35,-65,237
1,68,-69,1,35,156,341
1,69,-69,1,35,341,281
1,70,-69,1,35,416,136
1,71,-69,1,35,417,-43
1,72,-69,1,35,361,-170
1,73,-69,1,35,261,-230
1,74,-69,1,35,75,-238
1,75,-69,1,35,-128,-187
1,76,-69,1,35,-307,-60
1,77,-69,1,35,-338,107
1,78,-69,1,35,-233,229
1,79,-69,1,35,-84,285
1,80,-69,1,35,-56,258
1,81,-69,1,35,-171,200
1,82,-69,1,35,-347,160
1,83,-69,1,35,-435,151
1,84,-69,1,35,-414,179
1,85,-69,1,35,-325,251
1,86,-69,1,35,-178,373
1,87,-69,1,35,1,461
1,88,-69,1,35,165,420
1,89,-69,1,35,290,206
1,90,-69,1,35,290,-67
1,91,-69,1,35,169,-331
1,92,-69,1,35,6,-438
1,93,-69,1,35,-170,-419
1,94,-69,1,35,-313,-311
1,95,-69,1,35,-408,-181
1,96,-69,1,35,-436,-6
1,97,-69,1,35,-351,158
1,98,-69,1,35,-122,288
1,99,-69,1,35,146,303
1,100,-69,1,35,309,226
1,101,-69,1,35,349,93
1,102,-69,1,35,307,-19
1,103,-69,1,35,267,-128
1,104,-69,1,35,280,-219
1,105,-69,1,35,312,-245
1,106,-69,1,35,330,-170
1,107,-69,1,35,334,-25
1,108,-69,1,35,364,100
1,109,-69,1,35,410,36
1,110,-69,1,35,409,-151
1,111,-69,1,35,299,-358
1,112,-69,1,35,126,-406
1,113,-69,1,35,-79,-255
1,114,-69,1,35,-211,9
1,115,-69,1,35,-241,226
1,116,-69,1,35,-190,373
1,117,-69,1,35,-86,421
1,118,-69,1,35,74,416
1,119,-69,1,35,250,358
1,120,-69,1,35,363,234
1,121,-69,1,35,373,19
1,122,-69,1,35,248,-182
1,123,-69,1,35,30,-310
1,124,-69,1,35,-140,-319
1,125,-69,1,35,-247,-241
1,126,-69,1,35,-295,-125
1,127,-69,1,35,-323,-6
1,128,-69,1,35,-331,115
1,129,-69,1,35,-294,152
1,130,-69,1,35,-223,55
1,131,-69,1,35,-196,-139
1,132,-69,1,35,-258,-255
1,133,-69,1,35,-382,-204
1,134,-69,1,35,-456,-8
1,135,-69,1,35,-431,222
1,136,-69,1,35,-285,299
1,137,-69,1,35,-110,233
1,138,-69,1,35,91,71
1,139,-69,1,35,235,-81
1,140,-69,1,35,311,-224
1,141,-69,1,35,266,-340
1,142,-69,1,35,134,-412
1,143,-69,1,35,-61,-420
1,144,-69,1,35,-201,-328
1,145,-69,1,35,-257,-126
1,146,-69,1,35,-199,103
1,147,-69,1,35,-101,248
1,148,-69,1,35,4,324
1,149,-69,1,35,86,324
1,150,-69,1,35,198,265
1,151,-69,1,35,303,146
1,152,-69,1,35,323,32
1,153,-69,1,35,218,-5
1,154,-69,1,35,77,94
1,155,-69,1,35,-3,294
1,156,-69,1,35,56,417
1,157,-69,1,35,219,393
1,158,-69,1,35,374,227
1,159,-69,1,35,441,61
1,160,-69,1,35,420,-67
1,161,-69,1,35,306,-118
1,162,-69,1,35,85,-130
1,163,-69,1,35,-179,-92
1,164,-69,1,35,-360,-11
1,165,-69,1,35,-415,131
1,166,-69,1,35,-344,266
1,167,-69,1,35,-189,369
1,168,-69,1,35,-39,373
1,169,-69,1,35,61,286
1,170,-69,1,35,141,116
1,171,-69,1,35,186,-61
1,172,-69,1,35,182,-245
1,173,-69,1,35,81,-363
1,174,-69,1,35,-83,-365
1,175,-69,1,35,-239,-259
1,176,-69,1,35,-232,-134
1,177,-69,1,35,-48,-102
1,178,-69,1,35,155,-214
1,179,-69,1,35,221,-354
1,180,-69,1,35,125,-439
1,181,-69,1,35,-35,-419
1,182,-69,1,35,-204,-341
1,183,-69,1,35,-328,-268
1,184,-69,1,35,-388,-196
1,185,-69,1,35,-365,-69
1,186,-69,1,35,-225,82
1,187,-69,1,35,36,217
1,188,-69,1,35,271,233
1,189,-69,1,35,432,121
1,190,-69,1,35,437,-71
1,191,-69,1,35,364,-217
1,192,-69,1,35,246,-283
1,193,-69,1,35,128,-258
1,194,-69,1,35,-20,-170
1,195,-69,1,35,-175,-56
1,196,-69,1,35,-274,64
1,197,-69,1,35,-272,213
1,198,-69,1,35,-150,314
1,199,-69,1,35,34,333
1,200,-69,1,35,110,239
1,201,-69,1,35,2,134
1,202,-69,1,35,-230,98
1,203,-69,1,35,-386,170
1,204,-69,1,35,-380,287
1,205,-69,1,35,-233,371
1,206,-69,1,35,-66,410
1,207,-69,1,35,101,425
1,208,-69,1,35,217,391
1,209,-69,1,35,281,250
1,210,-69,1,35,233,7
1,211,-69,1,35,90,-215
1,212,-69,1,35,-124,-353
1,213,-69,1,35,-286,-323
1,214,-69,1,35,-391,-170
1,215,-69,1,35,-417,10
1,216,-69,1,35,-384,126
1,217,-69,1,35,-281,197
1,218,-69,1,35,-126,222
1,219,-69,1,35,100,193
1,220,-69,1,35,271,105
1,221,-69,1,35,332,-57
1,222,-69,1,35,240,-208
1,223,-69,1,35,118,-259
1,224,-69,1,35,77,-206
1,225,-69,1,35,177,-118
1,226,-69,1,35,358,-59
1,227,-69,1,35,466,-75
1,228,-69,1,35,437,-133
1,229,-69,1,35,325,-219
1,230,-69,1,35,210,-315
1,231,-69,1,35,73,-425
1,232,-69,1,35,-91,-453
1,233,-69,1,35,-227,-348
1,234,-69,1,35,-287,-80
1,235,-69,1,35,-222,191
1,236,-69,1,35,-49,394
1,237,-69,1,35,140,422
1,238,-69,1,35,272,333
1,239,-69,1,35,370,188
1,240,-69,1,35,410,64
1,241,-69,1,35,381,-70
1,242,-69,1,35,237,-199
1,243,-69,1,35,18,-274
1,244,-69,1,35,-219,-246
1,245,-69,1,35,-331,-124
1,246,-69,1,35,-309,52
