pkt,sample_idx,rssi,ant_array,channel,i,q
0,489,-65,1,24,386,-662
0,490,-65,1,24,337,-665
0,491,-65,1,24,416,-566
0,492,-65,1,24,530,-471
0,493,-65,1,24,548,-466
0,494,-65,1,24,415,-556
0,495,-65,1,24,118,-688
0,496,-65,1,24,-178,-730
0,497,-65,1,24,-424,-593
0,498,-65,1,24,-488,-307
0,499,-65,1,24,-354,117
0,500,-65,1,24,-100,448
0,501,-65,1,24,235,636
0,502,-65,1,24,491,598
0,503,-65,1,24,681,379
0,504,-65,1,24,751,107
0,505,-65,1,24,717,-208
0,506,-65,1,24,568,-456
0,507,-65,1,24,284,-663
0,508,-65,1,24,-40,-742
0,509,-65,1,24,-391,-676
0,510,-65,1,24,-622,-491
0,511,-65,1,24,-736,-171
0,512,-65,1,24,-727,129
0,513,-65,1,24,-655,366
0,514,-65,1,24,-614,420
0,515,-65,1,24,-632,320
0,516,-65,1,24,-682,199
0,517,-65,1,24,-704,171
0,518,-65,1,24,-619,320
0,519,-65,1,24,-433,542
0,520,-65,1,24,-143,737
0,521,-65,1,24,125,727
0,522,-65,1,24,349,470
0,523,-65,1,24,408,63
0,524,-65,1,24,294,-402
0,525,-65,1,24,85,-679
0,526,-65,1,24,-200,-747
0,527,-65,1,24,-439,-636
0,528,-65,1,24,-641,-396
0,529,-65,1,24,-733,-138
0,530,-65,1,24,-702,176
0,531,-65,1,24,-548,447
0,532,-65,1,24,-257,684
0,533,-65,1,24,49,775
0,534,-65,1,24,369,708
0,535,-65,1,24,580,505
0,536,-65,1,24,717,206
0,537,-65,1,24,754,-7
0,538,-65,1,24,741,-82
0,539,-65,1,24,713,16
0,540,-65,1,24,699,171
0,541,-65,1,24,703,209
0,542,-65,1,24,705,48
0,543,-65,1,24,665,-222
0,544,-65,1,24,525,-530
0,545,-65,1,24,306,-669
0,546,-65,1,24,-7,-573
0,547,-65,1,24,-296,-233
0,548,-65,1,24,-439,166
0,549,-65,1,24,-419,556
0,550,-65,1,24,-245,747
0,551,-65,1,24,52,776
0,552,-65,1,24,331,668
0,553,-65,1,24,586,450
0,554,-65,1,24,707,182
0,555,-65,1,24,697,-166
0,556,-65,1,24,575,-464
0,557,-65,1,24,334,-703
0,558,-65,1,24,67,-786
0,559,-65,1,24,-245,-715
0,560,-65,1,24,-484,-565
0,561,-65,1,24,-641,-405
0,562,-65,1,24,-656,-359
0,563,-65,1,24,-571,-429
0,564,-65,1,24,-489,-522
0,565,-65,1,24,-480,-538
0,566,-65,1,24,-569,-400
0,567,-65,1,24,-702,-104
0,568,-65,1,24,-739,201
0,569,-65,1,24,-599,463
0,570,-65,1,24,-290,520
0,571,-65,1,24,146,354
0,572,-65,1,24,471,75
0,573,-65,1,24,628,-272
0,574,-65,1,24,568,-524
0,575,-65,1,24,325,-694
0,576,-65,1,24,4,-742
0,577,-65,1,24,-279,-677
0,578,-65,1,24,-542,-473
0,579,-65,1,24,-686,-190
0,580,-65,1,24,-721,177
0,581,-65,1,24,-625,469
0,582,-65,1,24,-394,689
0,583,-65,1,24,-111,754
0,584,-65,1,24,215,714
0,585,-65,1,24,416,635
0,586,-65,1,24,451,592
0,587,-65,1,24,348,617
0,588,-65,1,24,203,683
0,589,-65,1,24,173,706
0,590,-65,1,24,314,628
0,591,-65,1,24,530,457
0,592,-65,1,24,727,182
0,593,-65,1,24,732,-73
0,594,-65,1,24,487,-289
0,595,-65,1,24,97,-352
0,596,-65,1,24,-375,-263
0,597,-65,1,24,-665,-69
0,598,-65,1,24,-762,206
0,599,-65,1,24,-649,444
0,600,-65,1,24,-397,658
0,601,-65,1,24,-119,756
0,602,-65,1,24,206,717
0,603,-65,1,24,471,551
0,604,-65,1,24,686,243
0,605,-65,1,24,760,-107
0,606,-65,1,24,685,-385
0,607,-65,1,24,457,-608
0,608,-65,1,24,199,-715
0,609,-65,1,24,-28,-749
0,610,-65,1,24,-84,-735
0,611,-65,1,24,9,-711
0,612,-65,1,24,133,-704
0,613,-65,1,24,166,-712
0,614,-65,1,24,20,-709
0,615,-65,1,24,-284,-654
0,616,-65,1,24,-560,-520
0,617,-65,1,24,-687,-263
0,618,-65,1,24,-574,14
0,619,-65,1,24,-200,289
0,620,-65,1,24,213,410
0,621,-65,1,24,580,339
0,622,-65,1,24,730,126
0,623,-65,1,24,725,-161
1,0,-70,1,19,285,205
1,1,-70,1,19,338,80
1,2,-70,1,19,343,-43
1,3,-70,1,19,305,-175
1,4,-70,1,19,233,-270
1,5,-70,1,19,116,-337
1,6,-70,1,19,-4,-357
1,7,-70,1,19,-140,-325
1,8,-70,1,19,-242,-253
1,9,-70,1,19,-317,-132
1,10,-70,1,19,-343,-7
1,11,-70,1,19,-323,133
1,12,-70,1,19,-265,237
1,13,-70,1,19,-160,317
1,14,-70,1,19,-41,346
1,15,-70,1,19,99,327
1,16,-70,1,19,213,268
1,17,-70,1,19,306,164
1,18,-70,1,19,348,51
1,19,-70,1,19,349,-82
1,20,-70,1,19,304,-194
1,21,-70,1,19,208,-291
1,22,-70,1,19,95,-344
1,23,-70,1,19,-49,-351
1,24,-70,1,19,-174,-310
1,25,-70,1,19,-286,-215
1,26,-70,1,19,-346,-101
1,27,-70,1,19,-359,25
1,28,-70,1,19,-318,160
1,29,-70,1,19,-237,256
1,30,-70,1,19,-108,326
1,31,-70,1,19,23,343
1,32,-70,1,19,163,312
1,33,-70,1,19,264,241
1,34,-70,1,19,332,122
1,35,-70,1,19,349,-4
1,36,-70,1,19,321,-148
1,37,-70,1,19,252,-256
1,38,-70,1,19,128,-336
1,39,-70,1,19,0,-362
1,40,-70,1,19,-114,-336
1,41,-70,1,19,-146,-274
1,42,-70,1,19,-90,-184
1,43,-70,1,19,3,-118
1,44,-70,1,19,85,-83
1,45,-70,1,19,103,-88
1,46,-70,1,19,66,-114
1,47,-70,1,19,6,-130
1,48,-70,1,19,-78,-118
1,49,-70,1,19,-168,-70
1,50,-70,1,19,-281,24
1,51,-70,1,19,-358,137
1,52,-70,1,19,-371,276
1,53,-70,1,19,-283,385
1,54,-70,1,19,-115,458
1,55,-70,1,19,99,467
1,56,-70,1,19,230,407
1,57,-70,1,19,223,277
1,58,-70,1,19,83,149
1,59,-70,1,19,-146,55
1,60,-70,1,19,-305,50
1,61,-70,1,19,-348,132
1,62,-70,1,19,-267,242
1,63,-70,1,19,-111,343
1,64,-70,1,19,9,368
1,65,-70,1,19,66,311
1,66,-70,1,19,39,213
1,67,-70,1,19,-34,105
1,68,-70,1,19,-90,54
1,69,-70,1,19,-110,56
1,70,-70,1,19,-89,93
1,71,-70,1,19,-43,131
1,72,-70,1,19,21,148
1,73,-70,1,19,132,141
1,74,-70,1,19,259,111
1,75,-70,1,19,392,38
1,76,-70,1,19,452,-66
1,77,-70,1,19,414,-216
1,78,-70,1,19,288,-349
1,79,-70,1,19,94,-445
1,80,-70,1,19,-47,-440
1,81,-70,1,19,-90,-327
1,82,-70,1,19,0,-168
1,83,-70,1,19,160,-28
1,84,-70,1,19,323,33
1,85,-70,1,19,375,-29
1,86,-70,1,19,319,-176
1,87,-70,1,19,199,-306
1,88,-70,1,19,68,-364
1,89,-70,1,19,2,-328
1,90,-70,1,19,6,-212
1,91,-70,1,19,54,-100
1,92,-70,1,19,112,-24
1,93,-70,1,19,136,-15
1,94,-70,1,19,126,-50
1,95,-70,1,19,91,-93
1,96,-70,1,19,21,-136
1,97,-70,1,19,-77,-166
1,98,-70,1,19,-223,-179
1,99,-70,1,19,-356,-146
1,100,-70,1,19,-456,-44
1,101,-70,1,19,-461,104
1,102,-70,1,19,-365,293
1,103,-70,1,19,-214,427
1,104,-70,1,19,-58,458
1,105,-70,1,19,8,363
1,106,-70,1,19,-38,150
1,107,-70,1,19,-150,-40
1,108,-70,1,19,-285,-146
1,109,-70,1,19,-354,-106
1,110,-70,1,19,-348,52
1,111,-70,1,19,-282,207
1,112,-70,1,19,-195,301
1,113,-70,1,19,-115,291
1,114,-70,1,19,-84,198
1,115,-70,1,19,-91,66
1,116,-70,1,19,-112,-12
1,117,-70,1,19,-130,-29
1,118,-70,1,19,-132,6
1,119,-70,1,19,-114,61
1,120,-70,1,19,-70,111
1,121,-70,1,19,27,174
1,122,-70,1,19,148,229
1,123,-70,1,19,297,255
1,124,-70,1,19,408,213
1,125,-70,1,19,471,72
1,126,-70,1,19,457,-107
1,127,-70,1,19,368,-301
1,128,-70,1,19,255,-385
1,129,-70,1,19,144,-318
1,130,-70,1,19,100,-132
1,131,-70,1,19,124,116
1,132,-70,1,19,195,255
1,133,-70,1,19,284,250
1,134,-70,1,19,334,113
1,135,-70,1,19,337,-87
1,136,-70,1,19,289,-215
1,137,-70,1,19,210,-233
1,138,-70,1,19,146,-158
1,139,-70,1,19,107,-33
1,140,-70,1,19,101,50
1,141,-70,1,19,110,73
1,142,-70,1,19,123,40
1,143,-70,1,19,126,-12
1,144,-70,1,19,108,-85
1,145,-70,1,19,62,-167
1,146,-70,1,19,-29,-274
1,147,-70,1,19,-142,-344
1,148,-70,1,19,-284,-346
1,149,-70,1,19,-394,-248
1,150,-70,1,19,-467,-50
1,151,-70,1,19,-461,147
1,152,-70,1,19,-379,294
1,153,-70,1,19,-257,274
1,154,-70,1,19,-129,85
1,155,-70,1,19,-65,-138
1,156,-70,1,19,-85,-313
1,157,-70,1,19,-164,-338
1,158,-70,1,19,-276,-226
1,159,-70,1,19,-345,-78
1,160,-70,1,19,-351,57
1,161,-70,1,19,-293,99
1,162,-70,1,19,-190,58
1,163,-70,1,19,-107,-18
1,164,-70,1,19,-60,-90
1,165,-70,1,19,-65,-107
1,166,-70,1,19,-100,-82
1,167,-70,1,19,-129,-35
1,168,-70,1,19,-139,38
1,169,-70,1,19,-120,132
1,170,-70,1,19,-70,250
1,171,-70,1,19,30,368
1,172,-70,1,19,149,415
1,173,-70,1,19,297,358
1,174,-70,1,19,412,218
1,175,-70,1,19,476,16
1,176,-70,1,19,447,-123
1,177,-70,1,19,316,-150
1,178,-70,1,19,153,-44
1,179,-70,1,19,0,157
1,180,-70,1,19,-42,313
1,181,-70,1,19,30,378
1,182,-70,1,19,164,323
1,183,-70,1,19,304,186
1,184,-70,1,19,357,60
1,185,-70,1,19,319,-23
1,186,-70,1,19,217,-20
1,187,-70,1,19,99,40
1,188,-70,1,19,34,96
1,189,-70,1,19,28,122
1,190,-70,1,19,60,110
1,191,-70,1,19,105,67
1,192,-70,1,19,136,3
1,193,-70,1,19,154,-110
1,194,-70,1,19,148,-241
1,195,-70,1,19,97,-384
1,196,-70,1,19,2,-458
1,197,-70,1,19,-154,-443
1,198,-70,1,19,-307,-338
1,199,-70,1,19,-425,-183
1,200,-70,1,19,-461,-21
1,201,-70,1,19,-366,42
1,202,-70,1,19,-157,-4
1,203,-70,1,19,37,-134
1,204,-70,1,19,136,-286
1,205,-70,1,19,92,-365
1,206,-70,1,19,-69,-355
1,207,-70,1,19,-221,-284
1,208,-70,1,19,-314,-180
1,209,-70,1,19,-299,-109
1,210,-70,1,19,-194,-78
1,211,-70,1,19,-82,-89
1,212,-70,1,19,3,-115
1,213,-70,1,19,17,-129
1,214,-70,1,19,-19,-126
1,215,-70,1,19,-68,-108
1,216,-70,1,19,-127,-61
1,217,-70,1,19,-185,18
1,218,-70,1,19,-242,151
1,219,-70,1,19,-253,288
1,220,-70,1,19,-173,410
1,221,-70,1,19,-21,455
1,222,-70,1,19,198,409
1,223,-70,1,19,367,302
1,224,-70,1,19,434,162
1,225,-70,1,19,349,77
1,226,-70,1,19,125,69
1,227,-70,1,19,-92,132
1,228,-70,1,19,-228,224
1,229,-70,1,19,-221,313
1,230,-70,1,19,-96,351
1,231,-70,1,19,90,342
1,232,-70,1,19,208,295
1,233,-70,1,19,232,219
1,234,-70,1,19,158,151
1,235,-70,1,19,36,100
1,236,-70,1,19,-43,88
1,237,-70,1,19,-55,101
1,238,-70,1,19,-18,119
1,239,-70,1,19,41,124
1,240,-70,1,19,101,100
1,241,-70,1,19,184,29
1,242,-70,1,19,263,-71
1,243,-70,1,19,321,-211
1,244,-70,1,19,303,-333
1,245,-70,1,19,178,-431
1,246,-70,1,19,-5,-460
1,247,-70,1,19,-223,-419
