pkt,sample_idx,rssi,ant_array,channel,i,q
0,122,-60,1,6,86,80
0,123,-60,1,6,103,48
0,124,-60,1,6,101,12
0,125,-60,1,6,83,-29
0,126,-60,1,6,60,-58
0,127,-60,1,6,33,-78
0,160,-60,1,6,-14,-126
0,161,-60,1,6,-66,-107
0,162,-60,1,6,-99,-63
0,163,-60,1,6,-110,2
0,164,-60,1,6,-94,58
0,165,-60,1,6,-59,99
0,166,-60,1,6,-7,119
0,167,-60,1,6,38,113
0,168,-60,1,6,76,89
0,169,-60,1,6,104,50
0,170,-60,1,6,115,14
0,171,-60,1,6,106,-25
0,172,-60,1,6,84,-52
0,173,-60,1,6,50,-70
0,174,-60,1,6,8,-78
0,175,-60,1,6,-26,-76
0,176,-60,1,6,-56,-62
0,177,-60,1,6,-77,-39
0,178,-60,1,6,-93,-9
0,179,-60,1,6,-101,29
0,180,-60,1,6,-95,63
0,181,-60,1,6,-72,91
0,182,-60,1,6,-29,111
0,183,-60,1,6,18,113
0,184,-60,1,6,68,95
0,185,-60,1,6,99,61
0,186,-60,1,6,113,11
0,187,-60,1,6,101,-50
0,188,-60,1,6,66,-96
0,189,-60,1,6,10,-122
0,190,-60,1,6,-39,-119
0,191,-60,1,6,-79,-92
0,192,-60,1,6,-106,-45
0,193,-60,1,6,-115,-1
0,194,-60,1,6,-110,38
0,195,-60,1,6,-86,67
0,196,-60,1,6,-53,80
0,197,-60,1,6,-10,81
0,198,-60,1,6,26,72
0,199,-60,1,6,53,55
0,200,-60,1,6,72,29
0,201,-60,1,6,80,-2
0,202,-60,1,6,82,-39
0,203,-60,1,6,77,-70
0,204,-60,1,6,61,-95
0,205,-60,1,6,31,-113
0,206,-60,1,6,-9,-119
0,207,-60,1,6,-54,-109
0,208,-60,1,6,-99,-78
0,209,-60,1,6,-122,-31
0,210,-60,1,6,-114,32
0,211,-60,1,6,-81,81
0,212,-60,1,6,-29,110
0,213,-60,1,6,34,113
0,214,-60,1,6,80,90
0,215,-60,1,6,112,47
0,216,-60,1,6,122,0
0,217,-60,1,6,113,-45
0,218,-60,1,6,84,-82
0,219,-60,1,6,50,-98
0,220,-60,1,6,12,-97
0,221,-60,1,6,-27,-81
0,222,-60,1,6,-55,-59
0,223,-60,1,6,-75,-32
0,224,-60,1,6,-81,-5
0,225,-60,1,6,-79,24
0,226,-60,1,6,-68,61
0,227,-60,1,6,-48,90
0,228,-60,1,6,-17,114
0,229,-60,1,6,17,117
0,230,-60,1,6,53,104
0,231,-60,1,6,89,72
0,232,-60,1,6,112,33
0,233,-60,1,6,117,-14
0,234,-60,1,6,97,-66
0,235,-60,1,6,54,-101
0,236,-60,1,6,-8,-112
0,237,-60,1,6,-61,-97
0,238,-60,1,6,-100,-64
0,239,-60,1,6,-119,-14
0,240,-60,1,6,-114,34
0,241,-60,1,6,-88,81
0,242,-60,1,6,-53,107
0,243,-60,1,6,-14,114
0,244,-60,1,6,26,99
0,245,-60,1,6,54,71
0,246,-60,1,6,73,34
0,247,-60,1,6,78,2
0,248,-60,1,6,75,-27
0,249,-60,1,6,60,-56
0,250,-60,1,6,39,-81
0,251,-60,1,6,13,-102
0,252,-60,1,6,-23,-111
0,253,-60,1,6,-58,-103
0,254,-60,1,6,-93,-71
0,255,-60,1,6,-112,-29
0,256,-60,1,6,-114,17
0,257,-60,1,6,-92,64
0,258,-60,1,6,-56,95
0,259,-60,1,6,-1,109
0,260,-60,1,6,50,99
0,261,-60,1,6,92,69
0,262,-60,1,6,115,17
0,263,-60,1,6,110,-34
0,264,-60,1,6,83,-77
0,265,-60,1,6,39,-108
0,266,-60,1,6,-1,-116
0,267,-60,1,6,-38,-107
0,268,-60,1,6,-62,-83
0,269,-60,1,6,-76,-48
0,270,-60,1,6,-83,-5
0,271,-60,1,6,-78,27
0,272,-60,1,6,-60,54
0,273,-60,1,6,-33,72
0,274,-60,1,6,2,86
0,275,-60,1,6,42,94
0,276,-60,1,6,72,88
0,277,-60,1,6,95,66
0,278,-60,1,6,108,27
0,279,-60,1,6,111,-15
0,280,-60,1,6,100,-61
0,281,-60,1,6,73,-94
0,282,-60,1,6,29,-111
0,283,-60,1,6,-31,-103
0,284,-60,1,6,-77,-71
0,285,-60,1,6,-108,-20
0,286,-60,1,6,-109,30
0,287,-60,1,6,-89,72
0,288,-60,1,6,-50,106
0,289,-60,1,6,-7,117
0,290,-60,1,6,36,111
0,291,-60,1,6,71,86
0,292,-60,1,6,87,51
0,293,-60,1,6,88,9
0,294,-60,1,6,79,-27
0,295,-60,1,6,63,-55
0,296,-60,1,6,37,-76
0,297,-60,1,6,5,-86
0,298,-60,1,6,-36,-87
0,299,-60,1,6,-71,-78
0,300,-60,1,6,-97,-61
0,301,-60,1,6,-113,-29
0,302,-60,1,6,-114,9
0,303,-60,1,6,-102,50
0,304,-60,1,6,-73,91
0,305,-60,1,6,-35,114
0,306,-60,1,6,18,116
0,307,-60,1,6,66,93
0,308,-60,1,6,102,50
0,309,-60,1,6,118,-11
0,310,-60,1,6,105,-62
0,311,-60,1,6,66,-103
0,312,-60,1,6,17,-117
0,313,-60,1,6,-33,-110
0,314,-60,1,6,-78,-84
0,315,-60,1,6,-100,-51
0,316,-60,1,6,-104,-14
0,317,-60,1,6,-89,26
0,318,-60,1,6,-68,56
0,319,-60,1,6,-38,76
0,320,-60,1,6,-9,82
0,321,-60,1,6,24,77
0,322,-60,1,6,64,66
0,323,-60,1,6,95,52
0,324,-60,1,6,119,27
0,325,-60,1,6,122,-4
0,326,-60,1,6,108,-42
0,327,-60,1,6,75,-83
0,328,-60,1,6,36,-109
0,329,-60,1,6,-7,-116
0,330,-60,1,6,-55,-100
0,331,-60,1,6,-88,-62
0,332,-60,1,6,-108,-3
0,333,-60,1,6,-104,50
0,334,-60,1,6,-80,92
0,335,-60,1,6,-35,114
0,336,-60,1,6,13,114
0,337,-60,1,6,64,93
0,338,-60,1,6,97,62
0,339,-60,1,6,112,27
0,340,-60,1,6,104,-14
0,341,-60,1,6,80,-46
0,342,-60,1,6,45,-73
0,343,-60,1,6,12,-86
0,344,-60,1,6,-18,-85
0,345,-60,1,6,-48,-71
0,346,-60,1,6,-72,-49
0,347,-60,1,6,-92,-22
0,348,-60,1,6,-106,11
0,349,-60,1,6,-102,44
0,350,-60,1,6,-78,83
0,351,-60,1,6,-39,110
0,352,-60,1,6,7,123
0,353,-60,1,6,59,111
0,354,-60,1,6,94,74
0,355,-60,1,6,110,13
0,356,-60,1,6,101,-46
0,357,-60,1,6,71,-91
0,358,-60,1,6,21,-115
0,359,-60,1,6,-26,-113
0,360,-60,1,6,-68,-92
0,361,-60,1,6,-101,-54
0,362,-60,1,6,-115,-16
0,363,-60,1,6,-109,27
0,364,-60,1,6,-85,57
0,365,-60,1,6,-51,76
0,366,-60,1,6,-12,84
0,367,-60,1,6,19,81
0,368,-60,1,6,47,67
0,369,-60,1,6,69,45
0,370,-60,1,6,87,16
0,371,-60,1,6,99,-23
0,372,-60,1,6,96,-58
0,373,-60,1,6,78,-87
0,374,-60,1,6,41,-111
0,375,-60,1,6,-3,-119
0,376,-60,1,6,-53,-109
0,377,-60,1,6,-90,-83
0,378,-60,1,6,-111,-40
0,379,-60,1,6,-110,19
0,380,-60,1,6,-86,69
0,381,-60,1,6,-39,108
0,382,-60,1,6,11,118
0,383,-60,1,6,57,103
0,384,-60,1,6,95,64
0,385,-60,1,6,112,20
0,386,-60,1,6,110,-23
0,387,-60,1,6,89,-61
0,388,-60,1,6,56,-82
0,389,-60,1,6,10,-90
0,390,-60,1,6,-29,-83
0,391,-60,1,6,-57,-64
0,392,-60,1,6,-74,-34
0,393,-60,1,6,-77,-3
0,394,-60,1,6,-76,31
0,395,-60,1,6,-76,61
0,396,-60,1,6,-70,89
0,397,-60,1,6,-43,114
0,398,-60,1,6,-4,123
0,399,-60,1,6,44,116
0,400,-60,1,6,92,84
0,401,-60,1,6,116,39
0,402,-60,1,6,115,-21
0,403,-60,1,6,88,-71
0,404,-60,1,6,44,-106
0,405,-60,1,6,-16,-116
0,406,-60,1,6,-65,-100
0,407,-60,1,6,-102,-61
0,408,-60,1,6,-116,-18
0,409,-60,1,6,-110,23
0,410,-60,1,6,-90,58
0,411,-60,1,6,-62,77
0,412,-60,1,6,-28,85
0,413,-60,1,6,12,82
0,414,-60,1,6,45,67
0,415,-60,1,6,72,40
0,416,-60,1,6,81,8
0,417,-60,1,6,78,-27
0,418,-60,1,6,64,-63
0,419,-60,1,6,47,-90
0,420,-60,1,6,20,-110
0,421,-60,1,6,-13,-117
0,422,-60,1,6,-52,-107
0,423,-60,1,6,-92,-74
0,424,-60,1,6,-113,-28
0,425,-60,1,6,-113,23
0,426,-60,1,6,-86,73
0,427,-60,1,6,-43,101
0,428,-60,1,6,16,108
0,429,-60,1,6,64,92
0,430,-60,1,6,99,60
0,431,-60,1,6,117,14
0,432,-60,1,6,111,-31
0,433,-60,1,6,87,-74
0,434,-60,1,6,53,-100
0,435,-60,1,6,17,-108
0,436,-60,1,6,-21,-97
0,437,-60,1,6,-49,-73
0,438,-60,1,6,-71,-37
0,439,-60,1,6,-79,-6
0,440,-60,1,6,-76,21
0,441,-60,1,6,-63,48
0,442,-60,1,6,-47,72
0,443,-60,1,6,-27,95
0,444,-60,1,6,4,113
0,445,-60,1,6,40,115
0,446,-60,1,6,84,92
0,447,-60,1,6,115,53
0,448,-60,1,6,128,3
0,449,-60,1,6,114,-55
0,450,-60,1,6,78,-95
0,451,-60,1,6,18,-116
0,452,-60,1,6,-37,-109
0,453,-60,1,6,-83,-79
0,454,-60,1,6,-114,-30
0,455,-60,1,6,-118,18
0,456,-60,1,6,-101,60
0,457,-60,1,6,-66,96
0,458,-60,1,6,-28,110
0,459,-60,1,6,13,105
0,460,-60,1,6,44,84
0,461,-60,1,6,66,54
0,462,-60,1,6,78,16
0,463,-60,1,6,76,-17
0,464,-60,1,6,58,-49
0,465,-60,1,6,32,-70
0,466,-60,1,6,1,-85
0,467,-60,1,6,-37,-94
0,468,-60,1,6,-67,-91
0,469,-60,1,6,-94,-73
0,470,-60,1,6,-115,-35
0,471,-60,1,6,-119,10
0,472,-60,1,6,-104,59
0,473,-60,1,6,-71,92
0,474,-60,1,6,-24,106
0,475,-60,1,6,33,98
0,476,-60,1,6,78,71
0,477,-60,1,6,112,26
0,478,-60,1,6,120,-19
0,479,-60,1,6,105,-63
0,480,-60,1,6,65,-102
0,480,-60,1,6,107,-40
0,481,-60,1,6,21,-121
0,481,-60,1,6,86,-80
0,482,-60,1,6,-22,-122
0,482,-60,1,6,57,-106
0,483,-60,1,6,17,-113
0,483,-60,1,6,-56,-100
0,484,-60,1,6,-18,-100
0,484,-60,1,6,-73,-69
0,485,-60,1,6,-80,-28
0,485,-60,1,6,-52,-71
0,486,-60,1,6,-75,-41
0,486,-60,1,6,-78,7
0,487,-60,1,6,-69,38
0,487,-60,1,6,-87,-9
0,488,-60,1,6,-46,64
0,488,-60,1,6,-85,24
0,489,-60,1,6,-17,81
0,489,-60,1,6,-70,55
0,490,-60,1,6,-42,86
0,490,-60,1,6,24,91
0,491,-60,1,6,-12,107
0,491,-60,1,6,59,88
0,492,-60,1,6,90,74
0,492,-60,1,6,19,114
0,493,-60,1,6,113,43
0,493,-60,1,6,53,104
0,494,-60,1,6,120,5
0,494,-60,1,6,80,77
0,495,-60,1,6,113,-39
0,495,-60,1,6,101,40
0,496,-60,1,6,88,-85
0,496,-60,1,6,110,-9
0,497,-60,1,6,50,-113
0,497,-60,1,6,98,-54
0,498,-60,1,6,-6,-120
0,498,-60,1,6,61,-93
0,499,-60,1,6,10,-111
0,499,-60,1,6,-58,-99
0,500,-60,1,6,-45,-106
0,500,-60,1,6,-99,-57
0,501,-60,1,6,-95,-75
0,501,-60,1,6,-118,2
0,502,-60,1,6,-112,52
0,502,-60,1,6,-121,-33
0,503,-60,1,6,-122,23
0,503,-60,1,6,-80,95
0,504,-60,1,6,-101,69
0,504,-60,1,6,-37,118
0,505,-60,1,6,-65,104
0,505,-60,1,6,11,123
0,506,-60,1,6,-18,120
0,506,-60,1,6,58,105
0,507,-60,1,6,23,115
0,507,-60,1,6,85,72
0,508,-60,1,6,54,91
0,508,-60,1,6,92,33
0,509,-60,1,6,82,-10
0,509,-60,1,6,77,54
0,510,-60,1,6,64,-38
0,510,-60,1,6,86,18
0,511,-60,1,6,39,-59
0,511,-60,1,6,84,-20
0,512,-60,1,6,14,-68
0,513,-60,1,6,-17,-71
0,514,-60,1,6,-57,-68
0,515,-60,1,6,-90,-53
0,516,-60,1,6,-116,-23
0,517,-60,1,6,-120,15
0,518,-60,1,6,-106,55
0,519,-60,1,6,-73,93
0,520,-60,1,6,-32,114
0,521,-60,1,6,12,117
0,522,-60,1,6,61,96
0,523,-60,1,6,95,58
0,524,-60,1,6,111,2
0,525,-60,1,6,102,-48
0,526,-60,1,6,74,-87
0,527,-60,1,6,28,-111
0,528,-60,1,6,-16,-115
0,529,-60,1,6,-61,-100
0,530,-60,1,6,-90,-72
0,531,-60,1,6,-105,-37
0,532,-60,1,6,-103,6
0,533,-60,1,6,-85,39
0,534,-60,1,6,-56,67
0,535,-60,1,6,-27,79
0,536,-60,1,6,4,78
0,537,-60,1,6,42,65
0,538,-60,1,6,76,46
0,539,-60,1,6,104,24
0,540,-60,1,6,119,-7
0,541,-60,1,6,113,-40
0,542,-60,1,6,84,-79
0,543,-60,1,6,47,-107
0,544,-60,1,6,3,-121
0,545,-60,1,6,-47,-110
0,546,-60,1,6,-84,-76
0,547,-60,1,6,-109,-20
0,548,-60,1,6,-109,34
0,549,-60,1,6,-88,79
0,550,-60,1,6,-43,107
0,551,-60,1,6,5,111
0,552,-60,1,6,52,97
0,553,-60,1,6,93,66
0,554,-60,1,6,109,30
0,555,-60,1,6,106,-11
0,556,-60,1,6,87,-43
0,557,-60,1,6,58,-67
0,558,-60,1,6,21,-82
0,559,-60,1,6,-9,-82
0,560,-60,1,6,-41,-71
0,561,-60,1,6,-65,-50
0,562,-60,1,6,-85,-20
0,563,-60,1,6,-97,21
0,564,-60,1,6,-97,56
0,565,-60,1,6,-81,87
0,566,-60,1,6,-41,111
0,567,-60,1,6,6,118
0,568,-60,1,6,62,104
0,569,-60,1,6,101,74
0,570,-60,1,6,120,30
0,571,-60,1,6,112,-27
0,572,-60,1,6,83,-73
0,573,-60,1,6,32,-108
0,574,-60,1,6,-19,-117
0,575,-60,1,6,-65,-103
0,576,-60,1,6,-103,-67
0,577,-60,1,6,-118,-25
0,578,-60,1,6,-116,16
0,579,-60,1,6,-96,52
0,580,-60,1,6,-65,73
0,581,-60,1,6,-25,82
0,582,-60,1,6,8,80
0,583,-60,1,6,35,70
0,584,-60,1,6,57,50
0,585,-60,1,6,74,24
0,586,-60,1,6,89,-17
0,587,-60,1,6,91,-58
0,588,-60,1,6,78,-94
0,589,-60,1,6,44,-120
0,590,-60,1,6,0,-124
0,591,-60,1,6,-47,-111
0,592,-60,1,6,-93,-75
0,593,-60,1,6,-116,-31
0,594,-60,1,6,-115,25
0,595,-60,1,6,-89,72
0,596,-60,1,6,-45,104
0,597,-60,1,6,14,117
0,598,-60,1,6,61,104
0,599,-60,1,6,101,70
0,600,-60,1,6,118,27
0,601,-60,1,6,116,-18
0,602,-60,1,6,96,-63
0,603,-60,1,6,66,-88
0,604,-60,1,6,31,-96
0,605,-60,1,6,-8,-88
0,606,-60,1,6,-39,-75
0,607,-60,1,6,-65,-53
0,608,-60,1,6,-77,-27
0,609,-60,1,6,-80,5
0,610,-60,1,6,-71,47
0,611,-60,1,6,-56,82
0,612,-60,1,6,-30,108
0,613,-60,1,6,2,116
0,614,-60,1,6,39,108
0,615,-60,1,6,80,80
0,616,-60,1,6,107,42
0,617,-60,1,6,116,-6
0,618,-60,1,6,97,-60
0,619,-60,1,6,55,-95
0,620,-60,1,6,-9,-112
0,621,-60,1,6,-63,-100
0,622,-60,1,6,-102,-68
0,623,-60,1,6,-120,-20
1,0,-63,1,30,-17,-79
1,1,-63,1,30,-58,-68
1,2,-63,1,30,-84,-46
1,3,-63,1,30,-99,-11
1,4,-63,1,30,-98,21
1,5,-63,1,30,-83,53
1,6,-63,1,30,-57,77
1,7,-63,1,30,-26,89
1,8,-63,1,30,14,89
1,9,-63,1,30,47,73
1,10,-63,1,30,75,43
1,11,-63,1,30,86,9
1,12,-63,1,30,82,-29
1,13,-63,1,30,65,-59
1,14,-63,1,30,34,-84
1,15,-63,1,30,-7,-95
1,16,-63,1,30,-44,-89
1,17,-63,1,30,-77,-64
1,18,-63,1,30,-90,-32
1,19,-63,1,30,-85,9
1,20,-63,1,30,-70,44
1,21,-63,1,30,-47,77
1,22,-63,1,30,-23,94
1,23,-63,1,30,6,95
1,24,-63,1,30,37,75
1,25,-63,1,30,61,46
1,26,-63,1,30,77,9
1,27,-63,1,30,76,-25
1,28,-63,1,30,60,-57
1,29,-63,1,30,37,-77
1,30,-63,1,30,6,-87
1,31,-63,1,30,-28,-82
1,32,-63,1,30,-56,-63
1,33,-63,1,30,-81,-30
1,34,-63,1,30,-87,9
1,35,-63,1,30,-72,53
1,36,-63,1,30,-43,82
1,37,-63,1,30,-4,98
1,38,-63,1,30,28,95
1,39,-63,1,30,58,79
1,40,-63,1,30,81,53
1,41,-63,1,30,91,17
1,42,-63,1,30,85,-38
1,43,-63,1,30,58,-89
1,44,-63,1,30,6,-128
1,45,-63,1,30,-48,-133
1,46,-63,1,30,-102,-102
1,47,-63,1,30,-131,-53
1,48,-63,1,30,-137,10
1,49,-63,1,30,-118,64
1,50,-63,1,30,-87,96
1,51,-63,1,30,-44,110
1,52,-63,1,30,0,106
1,53,-63,1,30,49,85
1,54,-63,1,30,86,55
1,55,-63,1,30,108,9
1,56,-63,1,30,106,-41
1,57,-63,1,30,88,-76
1,58,-63,1,30,59,-97
1,59,-63,1,30,31,-99
1,60,-63,1,30,0,-91
1,61,-63,1,30,-28,-79
1,62,-63,1,30,-59,-58
1,63,-63,1,30,-83,-29
1,64,-63,1,30,-97,10
1,65,-63,1,30,-88,53
1,66,-63,1,30,-53,87
1,67,-63,1,30,9,110
1,68,-63,1,30,69,112
1,69,-63,1,30,121,84
1,70,-63,1,30,144,38
1,71,-63,1,30,138,-26
1,72,-63,1,30,112,-80
1,73,-63,1,30,68,-124
1,74,-63,1,30,20,-144
1,75,-63,1,30,-21,-139
1,76,-63,1,30,-59,-111
1,77,-63,1,30,-86,-68
1,78,-63,1,30,-105,-11
1,79,-63,1,30,-108,39
1,80,-63,1,30,-90,84
1,81,-63,1,30,-58,109
1,82,-63,1,30,-16,121
1,83,-63,1,30,21,115
1,84,-63,1,30,45,93
1,85,-63,1,30,66,55
1,86,-63,1,30,80,16
1,87,-63,1,30,89,-29
1,88,-63,1,30,81,-62
1,89,-63,1,30,47,-87
1,90,-63,1,30,-12,-93
1,91,-63,1,30,-70,-77
1,92,-63,1,30,-121,-37
1,93,-63,1,30,-139,12
1,94,-63,1,30,-128,68
1,95,-63,1,30,-93,110
1,96,-63,1,30,-38,139
1,97,-63,1,30,14,146
1,98,-63,1,30,63,127
1,99,-63,1,30,93,83
1,100,-63,1,30,103,32
1,101,-63,1,30,102,-26
1,102,-63,1,30,92,-68
1,103,-63,1,30,69,-97
1,104,-63,1,30,32,-109
1,105,-63,1,30,-19,-108
1,106,-63,1,30,-57,-97
1,107,-63,1,30,-82,-73
1,108,-63,1,30,-87,-39
1,109,-63,1,30,-84,-5
1,110,-63,1,30,-78,32
1,111,-63,1,30,-67,58
1,112,-63,1,30,-38,78
1,113,-63,1,30,2,84
1,114,-63,1,30,53,72
1,115,-63,1,30,93,41
1,116,-63,1,30,116,-15
1,117,-63,1,30,110,-78
1,118,-63,1,30,78,-121
1,119,-63,1,30,21,-145
1,120,-63,1,30,-37,-139
1,121,-63,1,30,-97,-108
1,122,-63,1,30,-132,-68
1,123,-63,1,30,-148,-19
1,124,-63,1,30,-134,27
1,125,-63,1,30,-105,65
1,126,-63,1,30,-55,100
1,127,-63,1,30,-4,118
1,128,-63,1,30,50,116
1,129,-63,1,30,88,94
1,130,-63,1,30,112,55
1,131,-63,1,30,115,17
1,132,-63,1,30,102,-20
1,133,-63,1,30,79,-50
1,134,-63,1,30,55,-73
1,135,-63,1,30,24,-94
1,136,-63,1,30,-10,-101
1,137,-63,1,30,-51,-87
1,138,-63,1,30,-83,-47
1,139,-63,1,30,-99,20
1,140,-63,1,30,-87,80
1,141,-63,1,30,-42,125
1,142,-63,1,30,21,136
1,143,-63,1,30,75,117
1,144,-63,1,30,120,74
1,145,-63,1,30,137,28
1,146,-63,1,30,132,-26
1,147,-63,1,30,111,-69
1,148,-63,1,30,74,-106
1,149,-63,1,30,34,-121
1,150,-63,1,30,-14,-114
1,151,-63,1,30,-62,-88
1,152,-63,1,30,-98,-56
1,153,-63,1,30,-121,-18
1,154,-63,1,30,-124,14
1,155,-63,1,30,-108,47
1,156,-63,1,30,-84,71
1,157,-63,1,30,-52,89
1,158,-63,1,30,-18,97
1,159,-63,1,30,14,94
1,160,-63,1,30,50,75
1,161,-63,1,30,77,41
1,162,-63,1,30,93,-15
1,163,-63,1,30,84,-69
1,164,-63,1,30,46,-118
1,165,-63,1,30,-9,-135
1,166,-63,1,30,-76,-122
1,167,-63,1,30,-124,-74
1,168,-63,1,30,-141,-16
1,169,-63,1,30,-129,49
1,170,-63,1,30,-101,96
1,171,-63,1,30,-58,125
1,172,-63,1,30,-15,128
1,173,-63,1,30,34,107
1,174,-63,1,30,76,75
1,175,-63,1,30,110,32
1,176,-63,1,30,122,-12
1,177,-63,1,30,112,-47
1,178,-63,1,30,83,-79
1,179,-63,1,30,51,-97
1,180,-63,1,30,15,-104
1,181,-63,1,30,-15,-96
1,182,-63,1,30,-49,-78
1,183,-63,1,30,-76,-56
1,184,-63,1,30,-93,-24
1,185,-63,1,30,-89,18
1,186,-63,1,30,-64,61
1,187,-63,1,30,-16,102
1,188,-63,1,30,36,118
1,189,-63,1,30,92,103
1,190,-63,1,30,127,63
1,191,-63,1,30,139,1
1,192,-63,1,30,122,-60
1,193,-63,1,30,88,-103
1,194,-63,1,30,41,-129
1,195,-63,1,30,-3,-127
1,196,-63,1,30,-50,-99
1,197,-63,1,30,-86,-63
1,198,-63,1,30,-114,-18
1,199,-63,1,30,-122,18
1,200,-63,1,30,-105,55
1,201,-63,1,30,-72,86
1,202,-63,1,30,-38,108
1,203,-63,1,30,-4,120
1,204,-63,1,30,22,113
1,205,-63,1,30,52,88
1,206,-63,1,30,78,57
1,207,-63,1,30,99,18
1,208,-63,1,30,98,-18
1,209,-63,1,30,72,-56
1,210,-63,1,30,19,-84
1,211,-63,1,30,-37,-90
1,212,-63,1,30,-94,-67
1,213,-63,1,30,-126,-23
1,214,-63,1,30,-130,40
1,215,-63,1,30,-104,88
1,216,-63,1,30,-51,125
1,217,-63,1,30,8,139
1,218,-63,1,30,52,134
1,219,-63,1,30,85,112
1,220,-63,1,30,100,76
1,221,-63,1,30,106,21
1,222,-63,1,30,99,-35
1,223,-63,1,30,77,-92
1,224,-63,1,30,42,-125
1,225,-63,1,30,-6,-132
1,226,-63,1,30,-50,-114
1,227,-63,1,30,-77,-83
1,228,-63,1,30,-88,-46
1,229,-63,1,30,-89,-13
1,230,-63,1,30,-85,22
1,231,-63,1,30,-77,53
1,232,-63,1,30,-55,83
1,233,-63,1,30,-20,97
1,234,-63,1,30,36,87
1,235,-63,1,30,93,49
1,236,-63,1,30,124,-2
1,237,-63,1,30,126,-63
1,238,-63,1,30,94,-109
1,239,-63,1,30,34,-138
1,240,-63,1,30,-24,-144
1,241,-63,1,30,-79,-128
1,242,-63,1,30,-109,-99
1,243,-63,1,30,-118,-53
1,244,-63,1,30,-107,1
1,245,-63,1,30,-87,47
1,246,-63,1,30,-56,88
